time,Force,Displacement
         0.0000,  -5.999816,    0.020,
         0.0100,  -5.999804,    0.020,
         0.0200,  -5.999743,    0.020,
         0.0300,  -5.999618,    0.021,
         0.0400,  -5.999427,    0.021,
         0.0500,  -5.999142,    0.021,
         0.0600,  -5.998747,    0.021,
         0.0700,  -5.998260,    0.022,
         0.0800,  -5.997699,    0.022,
         0.0900,  -5.997060,    0.022,
         0.1000,  -5.996360,    0.022,
         0.1100,  -5.995618,    0.023,
         0.1200,  -5.994833,    0.023,
         0.1300,  -5.994027,    0.023,
         0.1400,  -5.993216,    0.024,
         0.1500,  -5.992411,    0.024,
         0.1600,  -5.991607,    0.024,
         0.1700,  -5.990790,    0.024,
         0.1800,  -5.989974,    0.025,
         0.1900,  -5.989149,    0.025,
         0.2000,  -5.988321,    0.026,
         0.2100,  -5.987493,    0.026,
         0.2200,  -5.986667,    0.026,
         0.2300,  -5.985847,    0.026,
         0.2400,  -5.985016,    0.027,
         0.2500,  -5.984179,    0.027,
         0.2600,  -5.983345,    0.028,
         0.2700,  -5.982497,    0.028,
         0.2800,  -5.981648,    0.028,
         0.2900,  -5.980801,    0.028,
         0.3000,  -5.979969,    0.029,
         0.3100,  -5.979142,    0.029,
         0.3200,  -5.978307,    0.029,
         0.3300,  -5.977475,    0.030,
         0.3400,  -5.976636,    0.030,
         0.3500,  -5.975789,    0.030,
         0.3600,  -5.974949,    0.030,
         0.3700,  -5.974122,    0.030,
         0.3800,  -5.973304,    0.031,
         0.3900,  -5.972475,    0.031,
         0.4000,  -5.971644,    0.032,
         0.4100,  -5.970817,    0.032,
         0.4200,  -5.969973,    0.032,
         0.4300,  -5.969117,    0.033,
         0.4400,  -5.968266,    0.033,
         0.4500,  -5.967434,    0.033,
         0.4600,  -5.966616,    0.033,
         0.4700,  -5.965794,    0.034,
         0.4800,  -5.964971,    0.035,
         0.4900,  -5.964129,    0.035,
         0.5000,  -5.963281,    0.035,
         0.5100,  -5.962435,    0.035,
         0.5200,  -5.961596,    0.036,
         0.5300,  -5.960775,    0.037,
         0.5400,  -5.959953,    0.037,
         0.5500,  -5.959117,    0.037,
         0.5600,  -5.958284,    0.037,
         0.5700,  -5.957456,    0.037,
         0.5800,  -5.956635,    0.038,
         0.5900,  -5.955804,    0.038,
         0.6000,  -5.954960,    0.038,
         0.6100,  -5.954115,    0.039,
         0.6200,  -5.953259,    0.039,
         0.6300,  -5.952411,    0.039,
         0.6400,  -5.951573,    0.039,
         0.6500,  -5.950747,    0.039,
         0.6600,  -5.949924,    0.040,
         0.6700,  -5.949093,    0.040,
         0.6800,  -5.948265,    0.040,
         0.6900,  -5.947434,    0.041,
         0.7000,  -5.946601,    0.041,
         0.7100,  -5.945766,    0.041,
         0.7200,  -5.944927,    0.041,
         0.7300,  -5.944105,    0.041,
         0.7400,  -5.943283,    0.041,
         0.7500,  -5.942454,    0.042,
         0.7600,  -5.941631,    0.042,
         0.7700,  -5.940812,    0.043,
         0.7800,  -5.939988,    0.043,
         0.7900,  -5.939138,    0.043,
         0.8000,  -5.938263,    0.043,
         0.8100,  -5.937389,    0.043,
         0.8200,  -5.936519,    0.043,
         0.8300,  -5.935646,    0.044,
         0.8400,  -5.934776,    0.044,
         0.8500,  -5.933928,    0.045,
         0.8600,  -5.933103,    0.045,
         0.8700,  -5.932280,    0.045,
         0.8800,  -5.931461,    0.045,
         0.8900,  -5.930631,    0.046,
         0.9000,  -5.929792,    0.047,
         0.9100,  -5.928952,    0.047,
         0.9200,  -5.928107,    0.047,
         0.9300,  -5.927263,    0.047,
         0.9400,  -5.926415,    0.048,
         0.9500,  -5.925565,    0.048,
         0.9600,  -5.924712,    0.048,
         0.9700,  -5.923853,    0.049,
         0.9800,  -5.923004,    0.049,
         0.9900,  -5.922169,    0.049,
         1.0000,  -5.921351,    0.049,
         1.0100,  -5.920538,    0.049,
         1.0200,  -5.919719,    0.050,
         1.0300,  -5.918906,    0.050,
         1.0400,  -5.918095,    0.050,
         1.0500,  -5.917285,    0.050,
         1.0600,  -5.916470,    0.051,
         1.0700,  -5.915648,    0.051,
         1.0800,  -5.914824,    0.051,
         1.0900,  -5.913975,    0.051,
         1.1000,  -5.913101,    0.051,
         1.1100,  -5.912233,    0.052,
         1.1200,  -5.911374,    0.052,
         1.1300,  -5.910533,    0.053,
         1.1400,  -5.909703,    0.053,
         1.1500,  -5.908885,    0.053,
         1.1600,  -5.908064,    0.054,
         1.1700,  -5.907231,    0.054,
         1.1800,  -5.906412,    0.054,
         1.1900,  -5.905589,    0.054,
         1.2000,  -5.904754,    0.054,
         1.2100,  -5.903908,    0.055,
         1.2200,  -5.903065,    0.056,
         1.2300,  -5.902242,    0.056,
         1.2400,  -5.901413,    0.056,
         1.2500,  -5.900582,    0.056,
         1.2600,  -5.899755,    0.056,
         1.2700,  -5.898923,    0.057,
         1.2800,  -5.898082,    0.057,
         1.2900,  -5.897239,    0.057,
         1.3000,  -5.896412,    0.058,
         1.3100,  -5.895590,    0.058,
         1.3200,  -5.894748,    0.058,
         1.3300,  -5.893919,    0.058,
         1.3400,  -5.893103,    0.059,
         1.3500,  -5.892276,    0.059,
         1.3600,  -5.891433,    0.060,
         1.3700,  -5.890594,    0.060,
         1.3800,  -5.889772,    0.060,
         1.3900,  -5.888945,    0.060,
         1.4000,  -5.888110,    0.060,
         1.4100,  -5.887288,    0.060,
         1.4200,  -5.886471,    0.061,
         1.4300,  -5.885637,    0.061,
         1.4400,  -5.884795,    0.061,
         1.4500,  -5.883958,    0.062,
         1.4600,  -5.883123,    0.062,
         1.4700,  -5.882280,    0.062,
         1.4800,  -5.881441,    0.062,
         1.4900,  -5.880615,    0.063,
         1.5000,  -5.879792,    0.063,
         1.5100,  -5.878960,    0.064,
         1.5200,  -5.878107,    0.064,
         1.5300,  -5.877252,    0.064,
         1.5400,  -5.876391,    0.064,
         1.5500,  -5.875525,    0.065,
         1.5600,  -5.874676,    0.065,
         1.5700,  -5.873834,    0.066,
         1.5800,  -5.872989,    0.066,
         1.5900,  -5.872134,    0.066,
         1.6000,  -5.871283,    0.066,
         1.6100,  -5.870438,    0.066,
         1.6200,  -5.869589,    0.067,
         1.6300,  -5.868751,    0.067,
         1.6400,  -5.867924,    0.067,
         1.6500,  -5.867103,    0.068,
         1.6600,  -5.866282,    0.068,
         1.6700,  -5.865456,    0.068,
         1.6800,  -5.864627,    0.068,
         1.6900,  -5.863785,    0.068,
         1.7000,  -5.862948,    0.068,
         1.7100,  -5.862114,    0.069,
         1.7200,  -5.861276,    0.069,
         1.7300,  -5.860441,    0.069,
         1.7400,  -5.859605,    0.070,
         1.7500,  -5.858766,    0.070,
         1.7600,  -5.857931,    0.070,
         1.7700,  -5.857103,    0.070,
         1.7800,  -5.856285,    0.071,
         1.7900,  -5.855456,    0.071,
         1.8000,  -5.854623,    0.072,
         1.8100,  -5.853797,    0.072,
         1.8200,  -5.852966,    0.072,
         1.8300,  -5.852132,    0.072,
         1.8400,  -5.851292,    0.073,
         1.8500,  -5.850458,    0.073,
         1.8600,  -5.849618,    0.074,
         1.8700,  -5.848769,    0.074,
         1.8800,  -5.847936,    0.075,
         1.8900,  -5.847115,    0.075,
         1.9000,  -5.846288,    0.075,
         1.9100,  -5.845462,    0.075,
         1.9200,  -5.844641,    0.075,
         1.9300,  -5.843821,    0.076,
         1.9400,  -5.842981,    0.076,
         1.9500,  -5.842135,    0.077,
         1.9600,  -5.841301,    0.077,
         1.9700,  -5.840461,    0.077,
         1.9800,  -5.839616,    0.077,
         1.9900,  -5.838779,    0.077,
         2.0000,  -5.837963,    0.077,
         2.0100,  -5.837144,    0.078,
         2.0200,  -5.836310,    0.078,
         2.0300,  -5.835486,    0.078,
         2.0400,  -5.834668,    0.079,
         2.0500,  -5.833835,    0.079,
         2.0600,  -5.832996,    0.079,
         2.0700,  -5.832158,    0.079,
         2.0800,  -5.831324,    0.079,
         2.0900,  -5.830483,    0.080,
         2.1000,  -5.829645,    0.080,
         2.1100,  -5.828827,    0.080,
         2.1200,  -5.828003,    0.081,
         2.1300,  -5.827166,    0.081,
         2.1400,  -5.826331,    0.081,
         2.1500,  -5.825504,    0.081,
         2.1600,  -5.824678,    0.081,
         2.1700,  -5.823845,    0.082,
         2.1800,  -5.823021,    0.082,
         2.1900,  -5.822197,    0.083,
         2.2000,  -5.821362,    0.083,
         2.2100,  -5.820521,    0.083,
         2.2200,  -5.819678,    0.084,
         2.2300,  -5.818842,    0.084,
         2.2400,  -5.817994,    0.085,
         2.2500,  -5.817141,    0.085,
         2.2600,  -5.816288,    0.085,
         2.2700,  -5.815424,    0.085,
         2.2800,  -5.814562,    0.085,
         2.2900,  -5.813708,    0.086,
         2.3000,  -5.812862,    0.086,
         2.3100,  -5.812016,    0.087,
         2.3200,  -5.811168,    0.087,
         2.3300,  -5.810338,    0.087,
         2.3400,  -5.809506,    0.087,
         2.3500,  -5.808667,    0.087,
         2.3600,  -5.807830,    0.088,
         2.3700,  -5.807000,    0.088,
         2.3800,  -5.806179,    0.088,
         2.3900,  -5.805343,    0.089,
         2.4000,  -5.804501,    0.089,
         2.4100,  -5.803669,    0.089,
         2.4200,  -5.802851,    0.089,
         2.4300,  -5.802033,    0.089,
         2.4400,  -5.801200,    0.089,
         2.4500,  -5.800370,    0.090,
         2.4600,  -5.799545,    0.090,
         2.4700,  -5.798711,    0.090,
         2.4800,  -5.797878,    0.091,
         2.4900,  -5.797035,    0.091,
         2.5000,  -5.796185,    0.091,
         2.5100,  -5.795342,    0.091,
         2.5200,  -5.794503,    0.091,
         2.5300,  -5.793677,    0.092,
         2.5400,  -5.792856,    0.092,
         2.5500,  -5.792025,    0.093,
         2.5600,  -5.791195,    0.093,
         2.5700,  -5.790372,    0.093,
         2.5800,  -5.789559,    0.093,
         2.5900,  -5.788731,    0.094,
         2.6000,  -5.787895,    0.094,
         2.6100,  -5.787057,    0.095,
         2.6200,  -5.786222,    0.095,
         2.6300,  -5.785398,    0.095,
         2.6400,  -5.784573,    0.096,
         2.6500,  -5.783740,    0.096,
         2.6600,  -5.782893,    0.096,
         2.6700,  -5.782041,    0.096,
         2.6800,  -5.781199,    0.097,
         2.6900,  -5.780362,    0.097,
         2.7000,  -5.779520,    0.098,
         2.7100,  -5.778688,    0.098,
         2.7200,  -5.777864,    0.098,
         2.7300,  -5.777053,    0.098,
         2.7400,  -5.776238,    0.098,
         2.7500,  -5.775427,    0.099,
         2.7600,  -5.774619,    0.099,
         2.7700,  -5.773790,    0.099,
         2.7800,  -5.772943,    0.100,
         2.7900,  -5.772082,    0.100,
         2.8000,  -5.771231,    0.100,
         2.8100,  -5.770401,    0.100,
         2.8200,  -5.769567,    0.100,
         2.8300,  -5.768746,    0.101,
         2.8400,  -5.767930,    0.101,
         2.8500,  -5.767111,    0.102,
         2.8600,  -5.766278,    0.102,
         2.8700,  -5.765457,    0.102,
         2.8800,  -5.764650,    0.102,
         2.8900,  -5.763825,    0.103,
         2.9000,  -5.762971,    0.103,
         2.9100,  -5.762113,    0.104,
         2.9200,  -5.761245,    0.104,
         2.9300,  -5.760383,    0.104,
         2.9400,  -5.759525,    0.104,
         2.9500,  -5.758681,    0.105,
         2.9600,  -5.757847,    0.105,
         2.9700,  -5.757008,    0.105,
         2.9800,  -5.756180,    0.106,
         2.9900,  -5.755340,    0.106,
         3.0000,  -5.754493,    0.106,
         3.0100,  -5.753661,    0.106,
         3.0200,  -5.752834,    0.106,
         3.0300,  -5.751988,    0.106,
         3.0400,  -5.751117,    0.107,
         3.0500,  -5.750257,    0.107,
         3.0600,  -5.749423,    0.108,
         3.0700,  -5.748600,    0.108,
         3.0800,  -5.747772,    0.108,
         3.0900,  -5.746936,    0.108,
         3.1000,  -5.746100,    0.109,
         3.1100,  -5.745270,    0.109,
         3.1200,  -5.744433,    0.110,
         3.1300,  -5.743605,    0.110,
         3.1400,  -5.742779,    0.110,
         3.1500,  -5.741958,    0.110,
         3.1600,  -5.741135,    0.110,
         3.1700,  -5.740307,    0.111,
         3.1800,  -5.739484,    0.111,
         3.1900,  -5.738645,    0.112,
         3.2000,  -5.737799,    0.112,
         3.2100,  -5.736960,    0.112,
         3.2200,  -5.736131,    0.112,
         3.2300,  -5.735317,    0.113,
         3.2400,  -5.734489,    0.113,
         3.2500,  -5.733650,    0.114,
         3.2600,  -5.732809,    0.114,
         3.2700,  -5.731967,    0.114,
         3.2800,  -5.731135,    0.114,
         3.2900,  -5.730303,    0.114,
         3.3000,  -5.729477,    0.114,
         3.3100,  -5.728642,    0.115,
         3.3200,  -5.727799,    0.115,
         3.3300,  -5.726970,    0.116,
         3.3400,  -5.726143,    0.116,
         3.3500,  -5.725305,    0.117,
         3.3600,  -5.724470,    0.117,
         3.3700,  -5.723647,    0.117,
         3.3800,  -5.722834,    0.117,
         3.3900,  -5.722013,    0.117,
         3.4000,  -5.721182,    0.118,
         3.4100,  -5.720348,    0.118,
         3.4200,  -5.719510,    0.118,
         3.4300,  -5.718668,    0.119,
         3.4400,  -5.717826,    0.119,
         3.4500,  -5.716997,    0.119,
         3.4600,  -5.716174,    0.119,
         3.4700,  -5.715338,    0.119,
         3.4800,  -5.714510,    0.120,
         3.4900,  -5.713680,    0.120,
         3.5000,  -5.712843,    0.121,
         3.5100,  -5.712003,    0.121,
         3.5200,  -5.711177,    0.122,
         3.5300,  -5.710366,    0.122,
         3.5400,  -5.709534,    0.123,
         3.5500,  -5.708685,    0.123,
         3.5600,  -5.707851,    0.123,
         3.5700,  -5.707038,    0.123,
         3.5800,  -5.706236,    0.123,
         3.5900,  -5.705420,    0.124,
         3.6000,  -5.704602,    0.124,
         3.6100,  -5.703769,    0.124,
         3.6200,  -5.702908,    0.125,
         3.6300,  -5.702050,    0.125,
         3.6400,  -5.701200,    0.125,
         3.6500,  -5.700345,    0.125,
         3.6600,  -5.699500,    0.125,
         3.6700,  -5.698662,    0.126,
         3.6800,  -5.697814,    0.126,
         3.6900,  -5.696941,    0.126,
         3.7000,  -5.696065,    0.127,
         3.7100,  -5.695197,    0.127,
         3.7200,  -5.694345,    0.127,
         3.7300,  -5.693513,    0.127,
         3.7400,  -5.692694,    0.127,
         3.7500,  -5.691881,    0.128,
         3.7600,  -5.691070,    0.128,
         3.7700,  -5.690232,    0.129,
         3.7800,  -5.689392,    0.129,
         3.7900,  -5.688553,    0.129,
         3.8000,  -5.687722,    0.129,
         3.8100,  -5.686895,    0.130,
         3.8200,  -5.686057,    0.130,
         3.8300,  -5.685222,    0.131,
         3.8400,  -5.684404,    0.131,
         3.8500,  -5.683588,    0.131,
         3.8600,  -5.682764,    0.131,
         3.8700,  -5.681932,    0.132,
         3.8800,  -5.681101,    0.132,
         3.8900,  -5.680267,    0.133,
         3.9000,  -5.679411,    0.133,
         3.9100,  -5.678567,    0.133,
         3.9200,  -5.677736,    0.133,
         3.9300,  -5.676909,    0.134,
         3.9400,  -5.676071,    0.134,
         3.9500,  -5.675245,    0.135,
         3.9600,  -5.674426,    0.135,
         3.9700,  -5.673575,    0.136,
         3.9800,  -5.672738,    0.136,
         3.9900,  -5.671925,    0.136,
         4.0000,  -5.671104,    0.136,
         4.0100,  -5.670271,    0.136,
         4.0200,  -5.669427,    0.137,
         4.0300,  -5.668609,    0.137,
         4.0400,  -5.667796,    0.137,
         4.0500,  -5.666965,    0.138,
         4.0600,  -5.666134,    0.138,
         4.0700,  -5.665308,    0.138,
         4.0800,  -5.664467,    0.138,
         4.0900,  -5.663627,    0.139,
         4.1000,  -5.662798,    0.139,
         4.1100,  -5.661967,    0.139,
         4.1200,  -5.661115,    0.140,
         4.1300,  -5.660268,    0.140,
         4.1400,  -5.659443,    0.140,
         4.1500,  -5.658620,    0.141,
         4.1600,  -5.657778,    0.141,
         4.1700,  -5.656947,    0.142,
         4.1800,  -5.656131,    0.142,
         4.1900,  -5.655318,    0.142,
         4.2000,  -5.654484,    0.142,
         4.2100,  -5.653641,    0.142,
         4.2200,  -5.652794,    0.143,
         4.2300,  -5.651965,    0.143,
         4.2400,  -5.651156,    0.143,
         4.2500,  -5.650355,    0.144,
         4.2600,  -5.649530,    0.144,
         4.2700,  -5.648683,    0.144,
         4.2800,  -5.647838,    0.144,
         4.2900,  -5.646992,    0.145,
         4.3000,  -5.646146,    0.145,
         4.3100,  -5.645301,    0.146,
         4.3200,  -5.644453,    0.146,
         4.3300,  -5.643628,    0.146,
         4.3400,  -5.642801,    0.146,
         4.3500,  -5.641958,    0.146,
         4.3600,  -5.641110,    0.147,
         4.3700,  -5.640261,    0.148,
         4.3800,  -5.639401,    0.148,
         4.3900,  -5.638538,    0.148,
         4.4000,  -5.637683,    0.148,
         4.4100,  -5.636854,    0.149,
         4.4200,  -5.636021,    0.149,
         4.4300,  -5.635183,    0.150,
         4.4400,  -5.634354,    0.150,
         4.4500,  -5.633531,    0.150,
         4.4600,  -5.632685,    0.150,
         4.4700,  -5.631823,    0.150,
         4.4800,  -5.630983,    0.151,
         4.4900,  -5.630159,    0.151,
         4.5000,  -5.629327,    0.151,
         4.5100,  -5.628480,    0.152,
         4.5200,  -5.627645,    0.152,
         4.5300,  -5.626828,    0.152,
         4.5400,  -5.626004,    0.152,
         4.5500,  -5.625181,    0.153,
         4.5600,  -5.624370,    0.153,
         4.5700,  -5.623547,    0.154,
         4.5800,  -5.622716,    0.154,
         4.5900,  -5.621886,    0.154,
         4.6000,  -5.621065,    0.154,
         4.6100,  -5.620243,    0.154,
         4.6200,  -5.619391,    0.154,
         4.6300,  -5.618541,    0.155,
         4.6400,  -5.617709,    0.155,
         4.6500,  -5.616877,    0.156,
         4.6600,  -5.616035,    0.156,
         4.6700,  -5.615197,    0.157,
         4.6800,  -5.614386,    0.157,
         4.6900,  -5.613571,    0.157,
         4.7000,  -5.612736,    0.157,
         4.7100,  -5.611908,    0.158,
         4.7200,  -5.611074,    0.158,
         4.7300,  -5.610230,    0.159,
         4.7400,  -5.609383,    0.159,
         4.7500,  -5.608546,    0.160,
         4.7600,  -5.607724,    0.160,
         4.7700,  -5.606887,    0.161,
         4.7800,  -5.606048,    0.161,
         4.7900,  -5.605231,    0.161,
         4.8000,  -5.604418,    0.161,
         4.8100,  -5.603592,    0.161,
         4.8200,  -5.602745,    0.162,
         4.8300,  -5.601917,    0.162,
         4.8400,  -5.601088,    0.163,
         4.8500,  -5.600258,    0.163,
         4.8600,  -5.599425,    0.163,
         4.8700,  -5.598588,    0.163,
         4.8800,  -5.597750,    0.163,
         4.8900,  -5.596921,    0.164,
         4.9000,  -5.596095,    0.164,
         4.9100,  -5.595272,    0.165,
         4.9200,  -5.594440,    0.165,
         4.9300,  -5.593621,    0.165,
         4.9400,  -5.592803,    0.165,
         4.9500,  -5.591972,    0.165,
         4.9600,  -5.591136,    0.166,
         4.9700,  -5.590293,    0.166,
         4.9800,  -5.589455,    0.166,
         4.9900,  -5.588616,    0.167,
         5.0000,  -5.587796,    0.167,
         5.0100,  -5.586972,    0.167,
         5.0200,  -5.586118,    0.167,
         5.0300,  -5.585265,    0.168,
         5.0400,  -5.584410,    0.169,
         5.0500,  -5.583543,    0.169,
         5.0600,  -5.582670,    0.169,
         5.0700,  -5.581806,    0.170,
         5.0800,  -5.580972,    0.170,
         5.0900,  -5.580135,    0.171,
         5.1000,  -5.579293,    0.171,
         5.1100,  -5.578449,    0.171,
         5.1200,  -5.577606,    0.171,
         5.1300,  -5.576774,    0.172,
         5.1400,  -5.575946,    0.172,
         5.1500,  -5.575128,    0.172,
         5.1600,  -5.574318,    0.173,
         5.1700,  -5.573498,    0.173,
         5.1800,  -5.572680,    0.173,
         5.1900,  -5.571853,    0.173,
         5.2000,  -5.571008,    0.174,
         5.2100,  -5.570153,    0.174,
         5.2200,  -5.569295,    0.175,
         5.2300,  -5.568443,    0.175,
         5.2400,  -5.567595,    0.175,
         5.2500,  -5.566770,    0.175,
         5.2600,  -5.565968,    0.175,
         5.2700,  -5.565160,    0.176,
         5.2800,  -5.564335,    0.176,
         5.2900,  -5.563504,    0.176,
         5.3000,  -5.562671,    0.177,
         5.3100,  -5.561830,    0.177,
         5.3200,  -5.560995,    0.178,
         5.3300,  -5.560157,    0.178,
         5.3400,  -5.559319,    0.178,
         5.3500,  -5.558498,    0.179,
         5.3600,  -5.557694,    0.179,
         5.3700,  -5.556886,    0.180,
         5.3800,  -5.556074,    0.180,
         5.3900,  -5.555240,    0.180,
         5.4000,  -5.554392,    0.180,
         5.4100,  -5.553552,    0.181,
         5.4200,  -5.552707,    0.181,
         5.4300,  -5.551860,    0.182,
         5.4400,  -5.551017,    0.182,
         5.4500,  -5.550188,    0.182,
         5.4600,  -5.549365,    0.182,
         5.4700,  -5.548528,    0.183,
         5.4800,  -5.547699,    0.183,
         5.4900,  -5.546876,    0.184,
         5.5000,  -5.546050,    0.184,
         5.5100,  -5.545232,    0.184,
         5.5200,  -5.544403,    0.184,
         5.5300,  -5.543573,    0.185,
         5.5400,  -5.542727,    0.185,
         5.5500,  -5.541870,    0.185,
         5.5600,  -5.541030,    0.186,
         5.5700,  -5.540181,    0.186,
         5.5800,  -5.539351,    0.186,
         5.5900,  -5.538518,    0.186,
         5.6000,  -5.537705,    0.187,
         5.6100,  -5.536907,    0.187,
         5.6200,  -5.536085,    0.188,
         5.6300,  -5.535254,    0.188,
         5.6400,  -5.534425,    0.188,
         5.6500,  -5.533594,    0.189,
         5.6600,  -5.532758,    0.189,
         5.6700,  -5.531916,    0.190,
         5.6800,  -5.531085,    0.190,
         5.6900,  -5.530242,    0.190,
         5.7000,  -5.529387,    0.190,
         5.7100,  -5.528533,    0.191,
         5.7200,  -5.527676,    0.191,
         5.7300,  -5.526815,    0.191,
         5.7400,  -5.525949,    0.192,
         5.7500,  -5.525103,    0.192,
         5.7600,  -5.524275,    0.192,
         5.7700,  -5.523424,    0.192,
         5.7800,  -5.522561,    0.193,
         5.7900,  -5.521717,    0.193,
         5.8000,  -5.520867,    0.194,
         5.8100,  -5.520019,    0.194,
         5.8200,  -5.519189,    0.194,
         5.8300,  -5.518387,    0.195,
         5.8400,  -5.517582,    0.195,
         5.8500,  -5.516769,    0.196,
         5.8600,  -5.515958,    0.196,
         5.8700,  -5.515141,    0.196,
         5.8800,  -5.514317,    0.197,
         5.8900,  -5.513474,    0.197,
         5.9000,  -5.512634,    0.198,
         5.9100,  -5.511795,    0.199,
         5.9200,  -5.510963,    0.199,
         5.9300,  -5.510133,    0.199,
         5.9400,  -5.509293,    0.199,
         5.9500,  -5.508447,    0.199,
         5.9600,  -5.507604,    0.200,
         5.9700,  -5.506765,    0.200,
         5.9800,  -5.505937,    0.201,
         5.9900,  -5.505113,    0.201,
         6.0000,  -5.504292,    0.201,
         6.0100,  -5.503470,    0.201,
         6.0200,  -5.502637,    0.201,
         6.0300,  -5.501798,    0.202,
         6.0400,  -5.500947,    0.202,
         6.0500,  -5.500091,    0.203,
         6.0600,  -5.499247,    0.203,
         6.0700,  -5.498407,    0.203,
         6.0800,  -5.497587,    0.203,
         6.0900,  -5.496758,    0.203,
         6.1000,  -5.495951,    0.204,
         6.1100,  -5.495159,    0.204,
         6.1200,  -5.494341,    0.205,
         6.1300,  -5.493525,    0.205,
         6.1400,  -5.492712,    0.205,
         6.1500,  -5.491897,    0.205,
         6.1600,  -5.491067,    0.206,
         6.1700,  -5.490210,    0.207,
         6.1800,  -5.489350,    0.207,
         6.1900,  -5.488485,    0.207,
         6.2000,  -5.487623,    0.208,
         6.2100,  -5.486792,    0.209,
         6.2200,  -5.485983,    0.209,
         6.2300,  -5.485193,    0.209,
         6.2400,  -5.484394,    0.209,
         6.2500,  -5.483583,    0.210,
         6.2600,  -5.482759,    0.210,
         6.2700,  -5.481898,    0.211,
         6.2800,  -5.481028,    0.211,
         6.2900,  -5.480169,    0.211,
         6.3000,  -5.479315,    0.211,
         6.3100,  -5.478466,    0.211,
         6.3200,  -5.477644,    0.212,
         6.3300,  -5.476853,    0.212,
         6.3400,  -5.476049,    0.213,
         6.3500,  -5.475210,    0.213,
         6.3600,  -5.474351,    0.213,
         6.3700,  -5.473483,    0.213,
         6.3800,  -5.472612,    0.213,
         6.3900,  -5.471730,    0.214,
         6.4000,  -5.470877,    0.215,
         6.4100,  -5.470051,    0.215,
         6.4200,  -5.469212,    0.215,
         6.4300,  -5.468389,    0.215,
         6.4400,  -5.467570,    0.216,
         6.4500,  -5.466726,    0.216,
         6.4600,  -5.465872,    0.217,
         6.4700,  -5.465032,    0.217,
         6.4800,  -5.464199,    0.217,
         6.4900,  -5.463366,    0.218,
         6.5000,  -5.462541,    0.218,
         6.5100,  -5.461726,    0.219,
         6.5200,  -5.460907,    0.220,
         6.5300,  -5.460076,    0.220,
         6.5400,  -5.459242,    0.220,
         6.5500,  -5.458421,    0.220,
         6.5600,  -5.457605,    0.221,
         6.5700,  -5.456767,    0.221,
         6.5800,  -5.455915,    0.222,
         6.5900,  -5.455050,    0.222,
         6.6000,  -5.454205,    0.222,
         6.6100,  -5.453378,    0.222,
         6.6200,  -5.452552,    0.223,
         6.6300,  -5.451727,    0.223,
         6.6400,  -5.450897,    0.224,
         6.6500,  -5.450073,    0.224,
         6.6600,  -5.449269,    0.224,
         6.6700,  -5.448457,    0.224,
         6.6800,  -5.447627,    0.225,
         6.6900,  -5.446769,    0.225,
         6.7000,  -5.445910,    0.226,
         6.7100,  -5.445056,    0.226,
         6.7200,  -5.444217,    0.226,
         6.7300,  -5.443383,    0.227,
         6.7400,  -5.442571,    0.227,
         6.7500,  -5.441762,    0.228,
         6.7600,  -5.440957,    0.228,
         6.7700,  -5.440135,    0.228,
         6.7800,  -5.439307,    0.228,
         6.7900,  -5.438482,    0.228,
         6.8000,  -5.437649,    0.229,
         6.8100,  -5.436795,    0.229,
         6.8200,  -5.435928,    0.230,
         6.8300,  -5.435094,    0.230,
         6.8400,  -5.434275,    0.230,
         6.8500,  -5.433457,    0.231,
         6.8600,  -5.432625,    0.231,
         6.8700,  -5.431779,    0.232,
         6.8800,  -5.430941,    0.232,
         6.8900,  -5.430124,    0.232,
         6.9000,  -5.429315,    0.233,
         6.9100,  -5.428496,    0.233,
         6.9200,  -5.427667,    0.234,
         6.9300,  -5.426842,    0.234,
         6.9400,  -5.426014,    0.234,
         6.9500,  -5.425163,    0.235,
         6.9600,  -5.424302,    0.235,
         6.9700,  -5.423449,    0.236,
         6.9800,  -5.422638,    0.236,
         6.9900,  -5.421833,    0.236,
         7.0000,  -5.421028,    0.236,
         7.0100,  -5.420197,    0.237,
         7.0200,  -5.419339,    0.238,
         7.0300,  -5.418463,    0.238,
         7.0400,  -5.417582,    0.238,
         7.0500,  -5.416683,    0.238,
         7.0600,  -5.415794,    0.239,
         7.0700,  -5.414937,    0.239,
         7.0800,  -5.414109,    0.239,
         7.0900,  -5.413296,    0.240,
         7.1000,  -5.412483,    0.240,
         7.1100,  -5.411669,    0.241,
         7.1200,  -5.410844,    0.241,
         7.1300,  -5.410019,    0.241,
         7.1400,  -5.409200,    0.241,
         7.1500,  -5.408365,    0.242,
         7.1600,  -5.407509,    0.243,
         7.1700,  -5.406665,    0.243,
         7.1800,  -5.405833,    0.243,
         7.1900,  -5.405002,    0.244,
         7.2000,  -5.404178,    0.245,
         7.2100,  -5.403363,    0.245,
         7.2200,  -5.402540,    0.245,
         7.2300,  -5.401718,    0.246,
         7.2400,  -5.400898,    0.246,
         7.2500,  -5.400056,    0.247,
         7.2600,  -5.399208,    0.247,
         7.2700,  -5.398353,    0.247,
         7.2800,  -5.397508,    0.247,
         7.2900,  -5.396672,    0.248,
         7.3000,  -5.395851,    0.248,
         7.3100,  -5.395025,    0.249,
         7.3200,  -5.394201,    0.249,
         7.3300,  -5.393392,    0.249,
         7.3400,  -5.392580,    0.249,
         7.3500,  -5.391745,    0.250,
