time,Force,Displacement
        13.7000,  -4.862318,    0.162,
        13.7500,  -4.858272,    0.163,
        13.8000,  -4.853972,    0.163,
        13.8500,  -4.849643,    0.164,
        13.9000,  -4.845568,    0.165,
        13.9500,  -4.841316,    0.165,
        14.0000,  -4.837123,    0.167,
        14.0500,  -4.833131,    0.167,
        14.1000,  -4.828900,    0.168,
        14.1500,  -4.824795,    0.169,
        14.2000,  -4.820684,    0.169,
        14.2500,  -4.816526,    0.170,
        14.3000,  -4.812322,    0.171,
        14.3500,  -4.808155,    0.171,
        14.4000,  -4.803813,    0.172,
        14.4500,  -4.799668,    0.173,
        14.5000,  -4.795489,    0.173,
        14.5500,  -4.791344,    0.174,
        14.6000,  -4.787319,    0.175,
        14.6500,  -4.783055,    0.176,
        14.7000,  -4.778933,    0.177,
        14.7500,  -4.774807,    0.178,
        14.8000,  -4.770469,    0.179,
        14.8500,  -4.766561,    0.180,
        14.9000,  -4.762307,    0.180,
        14.9500,  -4.758123,    0.181,
        15.0000,  -4.753766,    0.182,
        15.0500,  -4.749681,    0.182,
        15.1000,  -4.745463,    0.183,
        15.1500,  -4.741339,    0.184,
        15.2000,  -4.737199,    0.185,
        15.2500,  -4.732991,    0.186,
        15.3000,  -4.728906,    0.186,
        15.3500,  -4.724740,    0.187,
        15.4000,  -4.720658,    0.188,
        15.4500,  -4.716351,    0.189,
        15.5000,  -4.712256,    0.190,
        15.5500,  -4.707942,    0.191,
        15.6000,  -4.703817,    0.192,
        15.6500,  -4.699619,    0.192,
        15.7000,  -4.695503,    0.193,
        15.7500,  -4.691280,    0.194,
        15.8000,  -4.687194,    0.194,
        15.8500,  -4.682940,    0.196,
        15.9000,  -4.678925,    0.196,
        15.9500,  -4.674685,    0.197,
        16.0000,  -4.670561,    0.198,
        16.0500,  -4.666388,    0.199,
        16.1000,  -4.662260,    0.200,
        16.1500,  -4.657859,    0.201,
        16.2000,  -4.653785,    0.202,
        16.2500,  -4.649616,    0.203,
        16.3000,  -4.645437,    0.203,
        16.3500,  -4.641319,    0.204,
        16.4000,  -4.637199,    0.205,
        16.4500,  -4.633025,    0.206,
        16.5000,  -4.628886,    0.207,
        16.5500,  -4.624680,    0.208,
        16.6000,  -4.620491,    0.209,
        16.6500,  -4.616477,    0.209,
        16.7000,  -4.612167,    0.210,
        16.7500,  -4.607832,    0.211,
        16.8000,  -4.603716,    0.212,
        16.8500,  -4.599657,    0.213,
        16.9000,  -4.595482,    0.213,
        16.9500,  -4.591226,    0.215,
        17.0000,  -4.587168,    0.215,
        17.0500,  -4.583011,    0.217,
        17.1000,  -4.578773,    0.217,
        17.1500,  -4.574689,    0.218,
        17.2000,  -4.570711,    0.219,
        17.2500,  -4.566294,    0.220,
        17.3000,  -4.562028,    0.221,
        17.3500,  -4.557871,    0.222,
        17.4000,  -4.553774,    0.223,
        17.4500,  -4.549675,    0.224,
        17.5000,  -4.545414,    0.224,
        17.5500,  -4.541275,    0.226,
        17.6000,  -4.537101,    0.226,
        17.6500,  -4.533022,    0.228,
        17.7000,  -4.528881,    0.228,
        17.7500,  -4.524706,    0.229,
        17.8000,  -4.520626,    0.230,
        17.8500,  -4.516190,    0.231,
        17.9000,  -4.512088,    0.232,
        17.9500,  -4.507827,    0.233,
        18.0000,  -4.503694,    0.234,
        18.0500,  -4.499625,    0.235,
        18.1000,  -4.495422,    0.236,
        18.1500,  -4.491258,    0.237,
        18.2000,  -4.487105,    0.238,
        18.2500,  -4.483058,    0.239,
        18.3000,  -4.478845,    0.240,
        18.3500,  -4.474740,    0.241,
        18.4000,  -4.470370,    0.242,
        18.4500,  -4.466237,    0.243,
        18.5000,  -4.462173,    0.244,
        18.5500,  -4.457861,    0.245,
        18.6000,  -4.453783,    0.245,
        18.6500,  -4.449568,    0.247,
        18.7000,  -4.445411,    0.247,
        18.7500,  -4.441271,    0.249,
        18.8000,  -4.437180,    0.249,
        18.8500,  -4.433067,    0.251,
        18.9000,  -4.428799,    0.251,
        18.9500,  -4.424591,    0.251,
        19.0000,  -4.420465,    0.252,
        19.0500,  -4.416175,    0.253,
        19.1000,  -4.412091,    0.254,
        19.1500,  -4.407910,    0.255,
        19.2000,  -4.403758,    0.256,
        19.2500,  -4.399543,    0.257,
        19.3000,  -4.395540,    0.258,
        19.3500,  -4.391370,    0.259,
        19.4000,  -4.387095,    0.260,
        19.4500,  -4.382994,    0.262,
        19.5000,  -4.378804,    0.262,
        19.5500,  -4.374634,    0.264,
        19.6000,  -4.370339,    0.265,
        19.6500,  -4.366162,    0.266,
        19.7000,  -4.362063,    0.267,
        19.7500,  -4.357978,    0.268,
        19.8000,  -4.353783,    0.269,
        19.8500,  -4.349699,    0.270,
        19.9000,  -4.345334,    0.271,
        19.9500,  -4.341360,    0.272,
        20.0000,  -4.337154,    0.273,
        20.0500,  -4.332969,    0.274,
        20.1000,  -4.328786,    0.276,
        20.1500,  -4.324575,    0.276,
        20.2000,  -4.320303,    0.278,
        20.2500,  -4.316154,    0.279,
        20.3000,  -4.311974,    0.280,
        20.3500,  -4.308026,    0.281,
        20.4000,  -4.303766,    0.283,
        20.4500,  -4.299515,    0.284,
        20.5000,  -4.295509,    0.285,
        20.5500,  -4.291254,    0.286,
        20.6000,  -4.287141,    0.287,
        20.6500,  -4.282988,    0.289,
        20.7000,  -4.278706,    0.290,
        20.7500,  -4.274548,    0.291,
        20.8000,  -4.270428,    0.292,
        20.8500,  -4.266144,    0.293,
        20.9000,  -4.262012,    0.294,
        20.9500,  -4.258003,    0.295,
        21.0000,  -4.253763,    0.297,
        21.0500,  -4.249582,    0.298,
        21.1000,  -4.245476,    0.299,
        21.1500,  -4.241293,    0.301,
        21.2000,  -4.237111,    0.301,
        21.2500,  -4.232920,    0.303,
        21.3000,  -4.228691,    0.304,
        21.3500,  -4.224506,    0.306,
        21.4000,  -4.220256,    0.307,
        21.4500,  -4.216217,    0.308,
        21.5000,  -4.212144,    0.310,
        21.5500,  -4.207810,    0.311,
        21.6000,  -4.203759,    0.312,
        21.6500,  -4.199662,    0.314,
        21.7000,  -4.195437,    0.314,
        21.7500,  -4.191314,    0.316,
        21.8000,  -4.187075,    0.317,
        21.8500,  -4.182809,    0.318,
        21.9000,  -4.178664,    0.320,
        21.9500,  -4.174461,    0.321,
        22.0000,  -4.170442,    0.322,
        22.0500,  -4.166215,    0.324,
        22.1000,  -4.161976,    0.325,
        22.1500,  -4.157937,    0.327,
        22.2000,  -4.153769,    0.327,
        22.2500,  -4.149557,    0.329,
        22.3000,  -4.145513,    0.330,
        22.3500,  -4.141303,    0.331,
        22.4000,  -4.136907,    0.333,
        22.4500,  -4.132816,    0.334,
        22.5000,  -4.128739,    0.335,
        22.5500,  -4.124465,    0.337,
        22.6000,  -4.120389,    0.338,
        22.6500,  -4.116167,    0.340,
        22.7000,  -4.112000,    0.341,
        22.7500,  -4.107878,    0.343,
        22.8000,  -4.103766,    0.344,
        22.8500,  -4.099641,    0.346,
        22.9000,  -4.095463,    0.347,
        22.9500,  -4.091204,    0.349,
        23.0000,  -4.086928,    0.350,
        23.0500,  -4.082831,    0.352,
        23.1000,  -4.078617,    0.353,
        23.1500,  -4.074543,    0.354,
        23.2000,  -4.070388,    0.356,
        23.2500,  -4.066137,    0.358,
        23.3000,  -4.062062,    0.359,
        23.3500,  -4.057921,    0.360,
        23.4000,  -4.053600,    0.362,
        23.4500,  -4.049720,    0.364,
        23.5000,  -4.045454,    0.365,
        23.5500,  -4.041098,    0.366,
        23.6000,  -4.036875,    0.368,
        23.6500,  -4.032826,    0.369,
        23.7000,  -4.028637,    0.371,
        23.7500,  -4.024477,    0.373,
        23.8000,  -4.020426,    0.374,
