time,Force,Displacement
         8.3500,  -5.308010,    0.059,
         8.4000,  -5.303857,    0.059,
         8.4500,  -5.299692,    0.059,
         8.5000,  -5.295517,    0.059,
         8.5500,  -5.291387,    0.059,
         8.6000,  -5.287223,    0.059,
         8.6500,  -5.283097,    0.059,
         8.7000,  -5.278928,    0.060,
         8.7500,  -5.274774,    0.060,
         8.8000,  -5.270605,    0.060,
         8.8500,  -5.266499,    0.060,
         8.9000,  -5.262295,    0.060,
         8.9500,  -5.258057,    0.060,
         9.0000,  -5.253810,    0.060,
         9.0500,  -5.249652,    0.060,
         9.1000,  -5.245516,    0.060,
         9.1500,  -5.241336,    0.060,
         9.2000,  -5.237207,    0.060,
         9.2500,  -5.233037,    0.060,
         9.3000,  -5.228867,    0.060,
         9.3500,  -5.224746,    0.060,
         9.4000,  -5.220595,    0.060,
         9.4500,  -5.216421,    0.061,
         9.5000,  -5.212281,    0.061,
         9.5500,  -5.208085,    0.061,
         9.6000,  -5.203771,    0.061,
         9.6500,  -5.199637,    0.061,
         9.7000,  -5.195472,    0.061,
         9.7500,  -5.191311,    0.062,
         9.8000,  -5.187182,    0.062,
         9.8500,  -5.183013,    0.062,
         9.9000,  -5.178860,    0.062,
         9.9500,  -5.174704,    0.062,
        10.0000,  -5.170539,    0.062,
        10.0500,  -5.166409,    0.062,
        10.1000,  -5.162239,    0.062,
        10.1500,  -5.158115,    0.062,
        10.2000,  -5.153791,    0.063,
        10.2500,  -5.149603,    0.063,
        10.3000,  -5.145487,    0.063,
        10.3500,  -5.141279,    0.063,
        10.4000,  -5.137139,    0.063,
        10.4500,  -5.133017,    0.064,
        10.5000,  -5.128821,    0.064,
        10.5500,  -5.124672,    0.064,
        10.6000,  -5.120536,    0.064,
        10.6500,  -5.116387,    0.064,
        10.7000,  -5.112219,    0.064,
        10.7500,  -5.108079,    0.064,
        10.8000,  -5.103850,    0.064,
        10.8500,  -5.099591,    0.064,
        10.9000,  -5.095436,    0.064,
