Time,Displacement,Force
         8.3500,  -5.307835,    0.054,
         8.4000,  -5.303662,    0.054,
         8.4500,  -5.299481,    0.054,
         8.5000,  -5.295342,    0.054,
         8.5500,  -5.291172,    0.055,
         8.6000,  -5.287047,    0.055,
         8.6500,  -5.282897,    0.056,
         8.7000,  -5.278733,    0.056,
         8.7500,  -5.274590,    0.056,
         8.8000,  -5.270430,    0.056,
         8.8500,  -5.266253,    0.056,
         8.9000,  -5.262122,    0.056,
         8.9500,  -5.257883,    0.057,
         9.0000,  -5.253616,    0.057,
         9.0500,  -5.249471,    0.057,
         9.1000,  -5.245336,    0.058,
         9.1500,  -5.241161,    0.058,
         9.2000,  -5.237006,    0.058,
         9.2500,  -5.232857,    0.058,
         9.3000,  -5.228717,    0.058,
         9.3500,  -5.224533,    0.058,
         9.4000,  -5.220398,    0.059,
         9.4500,  -5.216258,    0.059,
         9.5000,  -5.212086,    0.059,
         9.5500,  -5.207892,    0.060,
         9.6000,  -5.203600,    0.060,
         9.6500,  -5.199440,    0.060,
         9.7000,  -5.195302,    0.060,
         9.7500,  -5.191144,    0.061,
         9.8000,  -5.186978,    0.061,
         9.8500,  -5.182838,    0.062,
         9.9000,  -5.178667,    0.062,
         9.9500,  -5.174535,    0.062,
        10.0000,  -5.170351,    0.062,
        10.0500,  -5.166214,    0.062,
        10.1000,  -5.162061,    0.062,
        10.1500,  -5.157888,    0.063,
        10.2000,  -5.153621,    0.063,
        10.2500,  -5.149402,    0.063,
        10.3000,  -5.145249,    0.063,
        10.3500,  -5.141120,    0.064,
        10.4000,  -5.136939,    0.064,
        10.4500,  -5.132776,    0.064,
        10.5000,  -5.128657,    0.064,
        10.5500,  -5.124507,    0.064,
        10.6000,  -5.120339,    0.064,
        10.6500,  -5.116189,    0.065,
        10.7000,  -5.112021,    0.065,
        10.7500,  -5.107879,    0.065,
        10.8000,  -5.103619,    0.066,
        10.8500,  -5.099402,    0.066,
        10.9000,  -5.095230,    0.066,
        10.9500,  -5.091087,    0.066,
        11.0000,  -5.086938,    0.067,
        11.0500,  -5.082780,    0.067,
        11.1000,  -5.078602,    0.068,
        11.1500,  -5.074471,    0.068,
        11.2000,  -5.070349,    0.068,
        11.2500,  -5.066177,    0.068,
        11.3000,  -5.062021,    0.068,
        11.3500,  -5.057882,    0.068,
        11.4000,  -5.053612,    0.069,
        11.4500,  -5.049371,    0.069,
        11.5000,  -5.045217,    0.069,
        11.5500,  -5.041064,    0.070,
        11.6000,  -5.036909,    0.070,
        11.6500,  -5.032747,    0.070,
        11.7000,  -5.028603,    0.070,
        11.7500,  -5.024455,    0.071,
        11.8000,  -5.020320,    0.071,
        11.8500,  -5.016127,    0.071,
        11.9000,  -5.011995,    0.072,
        11.9500,  -5.007855,    0.072,
        12.0000,  -5.003593,    0.072,
        12.0500,  -4.999347,    0.072,
        12.1000,  -4.995190,    0.073,
        12.1500,  -4.991068,    0.073,
        12.2000,  -4.986903,    0.074,
        12.2500,  -4.982733,    0.074,
        12.3000,  -4.978591,    0.075,
        12.3500,  -4.974472,    0.075,
        12.4000,  -4.970274,    0.075,
        12.4500,  -4.966128,    0.075,
        12.5000,  -4.962006,    0.075,
        12.5500,  -4.957824,    0.075,
        12.6000,  -4.953569,    0.076,
        12.6500,  -4.949303,    0.076,
        12.7000,  -4.945199,    0.077,
        12.7500,  -4.940998,    0.077,
        12.8000,  -4.936875,    0.077,
        12.8500,  -4.932735,    0.077,
        12.9000,  -4.928557,    0.078,
        12.9500,  -4.924405,    0.078,
        13.0000,  -4.920248,    0.079,
        13.0500,  -4.916136,    0.079,
        13.1000,  -4.911953,    0.079,
        13.1500,  -4.907789,    0.079,
        13.2000,  -4.903591,    0.080,
        13.2500,  -4.899310,    0.081,
        13.3000,  -4.895144,    0.081,
        13.3500,  -4.890986,    0.081,
        13.4000,  -4.886869,    0.081,
        13.4500,  -4.882690,    0.081,
        13.5000,  -4.878569,    0.082,
        13.5500,  -4.874429,    0.082,
        13.6000,  -4.870247,    0.083,
        13.6500,  -4.866093,    0.083,
        13.7000,  -4.861915,    0.083,
        13.7500,  -4.857817,    0.083,
        13.8000,  -4.853466,    0.084,
        13.8500,  -4.849304,    0.085,
        13.9000,  -4.845146,    0.085,
        13.9500,  -4.840959,    0.085,
        14.0000,  -4.836836,    0.085,
        14.0500,  -4.832693,    0.086,
        14.1000,  -4.828529,    0.086,
        14.1500,  -4.824371,    0.087,
        14.2000,  -4.820234,    0.087,
        14.2500,  -4.816078,    0.087,
        14.3000,  -4.811918,    0.087,
        14.3500,  -4.807732,    0.088,
        14.4000,  -4.803444,    0.088,
        14.4500,  -4.799249,    0.089,
        14.5000,  -4.795112,    0.089,
        14.5500,  -4.790940,    0.089,
        14.6000,  -4.786845,    0.089,
        14.6500,  -4.782645,    0.090,
        14.7000,  -4.778517,    0.091,
        14.7500,  -4.774347,    0.091,
        14.8000,  -4.770191,    0.091,
        14.8500,  -4.766043,    0.091,
        14.9000,  -4.761898,    0.092,
        14.9500,  -4.757671,    0.092,
        15.0000,  -4.753397,    0.093,
        15.0500,  -4.749251,    0.093,
        15.1000,  -4.745088,    0.093,
        15.1500,  -4.740962,    0.094,
        15.2000,  -4.736792,    0.094,
        15.2500,  -4.732620,    0.095,
        15.3000,  -4.728492,    0.096,
        15.3500,  -4.724372,    0.096,
        15.4000,  -4.720177,    0.096,
        15.4500,  -4.716016,    0.097,
        15.5000,  -4.711855,    0.097,
        15.5500,  -4.707592,    0.098,
        15.6000,  -4.703368,    0.098,
        15.6500,  -4.699239,    0.098,
        15.7000,  -4.695091,    0.098,
        15.7500,  -4.690919,    0.099,
        15.8000,  -4.686779,    0.099,
        15.8500,  -4.682607,    0.100,
        15.9000,  -4.678483,    0.100,
        15.9500,  -4.674274,    0.100,
        16.0000,  -4.670158,    0.101,
        16.0500,  -4.666012,    0.101,
        16.1000,  -4.661813,    0.102,
        16.1500,  -4.657517,    0.102,
        16.2000,  -4.653361,    0.103,
        16.2500,  -4.649216,    0.103,
        16.3000,  -4.645074,    0.104,
        16.3500,  -4.640900,    0.104,
        16.4000,  -4.636755,    0.104,
        16.4500,  -4.632615,    0.105,
        16.5000,  -4.628468,    0.106,
        16.5500,  -4.624313,    0.106,
        16.6000,  -4.620150,    0.106,
        16.6500,  -4.615992,    0.107,
        16.7000,  -4.611698,    0.108,
        16.7500,  -4.607503,    0.108,
        16.8000,  -4.603355,    0.108,
        16.8500,  -4.599206,    0.109,
        16.9000,  -4.595055,    0.109,
        16.9500,  -4.590894,    0.110,
        17.0000,  -4.586750,    0.110,
        17.0500,  -4.582613,    0.110,
        17.1000,  -4.578458,    0.111,
        17.1500,  -4.574292,    0.111,
        17.2000,  -4.570169,    0.112,
        17.2500,  -4.565951,    0.112,
        17.3000,  -4.561637,    0.112,
        17.3500,  -4.557517,    0.113,
        17.4000,  -4.553361,    0.114,
        17.4500,  -4.549228,    0.114,
        17.5000,  -4.545041,    0.114,
        17.5500,  -4.540886,    0.115,
        17.6000,  -4.536768,    0.116,
        17.6500,  -4.532593,    0.117,
        17.7000,  -4.528438,    0.117,
        17.7500,  -4.524327,    0.117,
        17.8000,  -4.520136,    0.118,
        17.8500,  -4.515845,    0.119,
        17.9000,  -4.511647,    0.119,
        17.9500,  -4.507505,    0.120,
