time,Force,Displacement
         5.9000,  -5.512763,    0.085,
         5.9500,  -5.508426,    0.086,
         6.0000,  -5.504408,    0.086,
         6.0500,  -5.500239,    0.087,
         6.1000,  -5.496095,    0.087,
         6.1500,  -5.491888,    0.087,
         6.2000,  -5.487728,    0.087,
         6.2500,  -5.483636,    0.088,
         6.3000,  -5.479497,    0.089,
         6.3500,  -5.475263,    0.089,
         6.4000,  -5.471033,    0.089,
         6.4500,  -5.466735,    0.089,
         6.5000,  -5.462792,    0.090,
         6.5500,  -5.458466,    0.091,
         6.6000,  -5.454295,    0.091,
         6.6500,  -5.450213,    0.091,
         6.7000,  -5.445978,    0.091,
         6.7500,  -5.441856,    0.092,
         6.8000,  -5.437699,    0.093,
         6.8500,  -5.433545,    0.093,
         6.9000,  -5.429432,    0.093,
         6.9500,  -5.425208,    0.094,
         7.0000,  -5.421119,    0.094,
         7.0500,  -5.416821,    0.095,
         7.1000,  -5.412493,    0.095,
         7.1500,  -5.408388,    0.096,
         7.2000,  -5.404317,    0.096,
         7.2500,  -5.400167,    0.096,
         7.3000,  -5.395959,    0.097,
         7.3500,  -5.391801,    0.098,
         7.4000,  -5.387630,    0.098,
         7.4500,  -5.383516,    0.098,
         7.5000,  -5.379244,    0.099,
         7.5500,  -5.375219,    0.099,
         7.6000,  -5.371131,    0.100,
         7.6500,  -5.366796,    0.100,
         7.7000,  -5.362609,    0.101,
         7.7500,  -5.358340,    0.101,
         7.8000,  -5.354195,    0.101,
         7.8500,  -5.349963,    0.102,
         7.9000,  -5.345897,    0.102,
         7.9500,  -5.341912,    0.103,
         8.0000,  -5.337533,    0.104,
         8.0500,  -5.333343,    0.104,
         8.1000,  -5.329349,    0.104,
         8.1500,  -5.325077,    0.105,
         8.2000,  -5.321003,    0.105,
         8.2500,  -5.316751,    0.106,
         8.3000,  -5.312777,    0.106,
         8.3500,  -5.308292,    0.106,
         8.4000,  -5.304107,    0.107,
         8.4500,  -5.300029,    0.108,
         8.5000,  -5.295790,    0.108,
         8.5500,  -5.291740,    0.109,
         8.6000,  -5.287434,    0.109,
         8.6500,  -5.283377,    0.110,
         8.7000,  -5.279275,    0.110,
         8.7500,  -5.275031,    0.111,
         8.8000,  -5.270968,    0.111,
         8.8500,  -5.266714,    0.112,
         8.9000,  -5.262670,    0.112,
         8.9500,  -5.258339,    0.113,
         9.0000,  -5.254017,    0.113,
         9.0500,  -5.250032,    0.114,
         9.1000,  -5.245727,    0.114,
         9.1500,  -5.241647,    0.115,
         9.2000,  -5.237436,    0.115,
         9.2500,  -5.233365,    0.116,
         9.3000,  -5.229118,    0.117,
         9.3500,  -5.225124,    0.117,
         9.4000,  -5.220835,    0.117,
         9.4500,  -5.216752,    0.118,
         9.5000,  -5.212517,    0.119,
         9.5500,  -5.208358,    0.119,
         9.6000,  -5.204152,    0.120,
         9.6500,  -5.199874,    0.121,
         9.7000,  -5.195680,    0.121,
         9.7500,  -5.191480,    0.121,
         9.8000,  -5.187540,    0.122,
         9.8500,  -5.183337,    0.123,
         9.9000,  -5.179177,    0.123,
         9.9500,  -5.175030,    0.123,
        10.0000,  -5.170728,    0.124,
        10.0500,  -5.166690,    0.125,
        10.1000,  -5.162549,    0.125,
        10.1500,  -5.158363,    0.126,
        10.2000,  -5.154190,    0.126,
        10.2500,  -5.149921,    0.127,
        10.3000,  -5.145676,    0.127,
        10.3500,  -5.141479,    0.128,
        10.4000,  -5.137485,    0.129,
        10.4500,  -5.133253,    0.129,
        10.5000,  -5.129115,    0.129,
        10.5500,  -5.124994,    0.130,
        10.6000,  -5.120748,    0.131,
        10.6500,  -5.116741,    0.131,
        10.7000,  -5.112422,    0.132,
        10.7500,  -5.108411,    0.133,
        10.8000,  -5.104123,    0.133,
        10.8500,  -5.099878,    0.134,
        10.9000,  -5.095689,    0.135,
        10.9500,  -5.091545,    0.135,
        11.0000,  -5.087417,    0.136,
        11.0500,  -5.083226,    0.136,
        11.1000,  -5.079087,    0.137,
        11.1500,  -5.074911,    0.138,
        11.2000,  -5.070770,    0.138,
        11.2500,  -5.066699,    0.139,
        11.3000,  -5.062457,    0.140,
        11.3500,  -5.058320,    0.140,
        11.4000,  -5.054155,    0.141,
        11.4500,  -5.049789,    0.142,
        11.5000,  -5.045663,    0.142,
        11.5500,  -5.041533,    0.143,
        11.6000,  -5.037362,    0.144,
        11.6500,  -5.033118,    0.144,
        11.7000,  -5.029200,    0.144,
        11.7500,  -5.024840,    0.146,
        11.8000,  -5.020871,    0.146,
        11.8500,  -5.016615,    0.146,
        11.9000,  -5.012450,    0.147,
        11.9500,  -5.008311,    0.148,
        12.0000,  -5.004074,    0.149,
        12.0500,  -4.999890,    0.150,
        12.1000,  -4.995650,    0.150,
        12.1500,  -4.991453,    0.151,
        12.2000,  -4.987411,    0.151,
        12.2500,  -4.983105,    0.152,
        12.3000,  -4.979144,    0.153,
        12.3500,  -4.974871,    0.154,
        12.4000,  -4.970659,    0.154,
        12.4500,  -4.966679,    0.155,
        12.5000,  -4.962515,    0.155,
        12.5500,  -4.958279,    0.157,
        12.6000,  -4.954080,    0.157,
        12.6500,  -4.949792,    0.158,
        12.7000,  -4.945644,    0.159,
        12.7500,  -4.941509,    0.159,
        12.8000,  -4.937268,    0.160,
        12.8500,  -4.933213,    0.161,
        12.9000,  -4.929082,    0.161,
        12.9500,  -4.924845,    0.162,
        13.0000,  -4.920760,    0.163,
        13.0500,  -4.916396,    0.164,
        13.1000,  -4.912419,    0.165,
        13.1500,  -4.908329,    0.165,
        13.2000,  -4.904135,    0.166,
        13.2500,  -4.899644,    0.167,
        13.3000,  -4.895785,    0.167,
        13.3500,  -4.891402,    0.168,
        13.4000,  -4.887265,    0.169,
        13.4500,  -4.883194,    0.170,
        13.5000,  -4.878986,    0.171,
        13.5500,  -4.874949,    0.171,
        13.6000,  -4.870730,    0.172,
        13.6500,  -4.866586,    0.173,
        13.7000,  -4.862278,    0.174,
        13.7500,  -4.858235,    0.175,
        13.8000,  -4.854053,    0.175,
        13.8500,  -4.849739,    0.176,
        13.9000,  -4.845555,    0.178,
        13.9500,  -4.841376,    0.178,
        14.0000,  -4.837269,    0.179,
        14.0500,  -4.833239,    0.180,
        14.1000,  -4.829025,    0.180,
        14.1500,  -4.824932,    0.181,
        14.2000,  -4.820606,    0.182,
        14.2500,  -4.816530,    0.183,
        14.3000,  -4.812408,    0.184,
        14.3500,  -4.808169,    0.184,
        14.4000,  -4.803974,    0.185,
        14.4500,  -4.799541,    0.186,
        14.5000,  -4.795663,    0.187,
        14.5500,  -4.791493,    0.188,
        14.6000,  -4.787226,    0.188,
        14.6500,  -4.782959,    0.190,
        14.7000,  -4.779145,    0.190,
        14.7500,  -4.774949,    0.191,
        14.8000,  -4.770655,    0.192,
        14.8500,  -4.766391,    0.193,
        14.9000,  -4.762214,    0.194,
        14.9500,  -4.758160,    0.194,
        15.0000,  -4.754000,    0.196,
        15.0500,  -4.749504,    0.196,
        15.1000,  -4.745667,    0.197,
        15.1500,  -4.741488,    0.199,
        15.2000,  -4.737145,    0.199,
        15.2500,  -4.733141,    0.200,
        15.3000,  -4.728922,    0.201,
        15.3500,  -4.724752,    0.202,
        15.4000,  -4.720675,    0.203,
        15.4500,  -4.716371,    0.203,
        15.5000,  -4.712158,    0.205,
        15.5500,  -4.708247,    0.205,
        15.6000,  -4.703914,    0.206,
        15.6500,  -4.699672,    0.207,
        15.7000,  -4.695401,    0.208,
        15.7500,  -4.691411,    0.209,
        15.8000,  -4.687270,    0.210,
        15.8500,  -4.683094,    0.211,
        15.9000,  -4.678837,    0.211,
        15.9500,  -4.674714,    0.213,
        16.0000,  -4.670616,    0.213,
        16.0500,  -4.666557,    0.214,
        16.1000,  -4.662284,    0.215,
        16.1500,  -4.657888,    0.216,
        16.2000,  -4.653799,    0.217,
        16.2500,  -4.649637,    0.218,
        16.3000,  -4.645562,    0.219,
        16.3500,  -4.641273,    0.220,
        16.4000,  -4.637153,    0.221,
        16.4500,  -4.633093,    0.222,
        16.5000,  -4.628794,    0.222,
        16.5500,  -4.624843,    0.224,
        16.6000,  -4.620575,    0.224,
        16.6500,  -4.616431,    0.226,
        16.7000,  -4.612133,    0.226,
        16.7500,  -4.608031,    0.227,
        16.8000,  -4.603743,    0.228,
        16.8500,  -4.599594,    0.229,
        16.9000,  -4.595529,    0.230,
        16.9500,  -4.591267,    0.231,
        17.0000,  -4.587161,    0.232,
        17.0500,  -4.583016,    0.233,
        17.1000,  -4.578851,    0.234,
        17.1500,  -4.574854,    0.234,
        17.2000,  -4.570458,    0.236,
        17.2500,  -4.566398,    0.236,
        17.3000,  -4.562006,    0.238,
        17.3500,  -4.558054,    0.238,
        17.4000,  -4.553809,    0.240,
        17.4500,  -4.549600,    0.241,
        17.5000,  -4.545420,    0.242,
        17.5500,  -4.541309,    0.243,
        17.6000,  -4.537101,    0.243,
        17.6500,  -4.532981,    0.245,
        17.7000,  -4.528750,    0.245,
        17.7500,  -4.524708,    0.247,
        17.8000,  -4.520582,    0.247,
        17.8500,  -4.516210,    0.248,
        17.9000,  -4.512249,    0.249,
        17.9500,  -4.508065,    0.250,
        18.0000,  -4.503722,    0.251,
        18.0500,  -4.499692,    0.252,
        18.1000,  -4.495185,    0.253,
        18.1500,  -4.491281,    0.254,
        18.2000,  -4.487240,    0.255,
        18.2500,  -4.483033,    0.256,
        18.3000,  -4.478887,    0.257,
        18.3500,  -4.474679,    0.258,
        18.4000,  -4.470459,    0.259,
        18.4500,  -4.466220,    0.260,
        18.5000,  -4.462142,    0.262,
        18.5500,  -4.457993,    0.262,
        18.6000,  -4.453922,    0.264,
        18.6500,  -4.449411,    0.264,
        18.7000,  -4.445408,    0.266,
        18.7500,  -4.441309,    0.266,
        18.8000,  -4.437211,    0.267,
        18.8500,  -4.433055,    0.268,
        18.9000,  -4.428904,    0.270,
        18.9500,  -4.424701,    0.270,
        19.0000,  -4.420423,    0.272,
        19.0500,  -4.416184,    0.272,
        19.1000,  -4.412160,    0.274,
        19.1500,  -4.407950,    0.274,
        19.2000,  -4.403795,    0.276,
        19.2500,  -4.399535,    0.276,
        19.3000,  -4.395312,    0.278,
        19.3500,  -4.391285,    0.278,
        19.4000,  -4.387181,    0.279,
        19.4500,  -4.383056,    0.280,
        19.5000,  -4.378871,    0.282,
        19.5500,  -4.374535,    0.283,
        19.6000,  -4.370409,    0.284,
        19.6500,  -4.366124,    0.285,
        19.7000,  -4.362075,    0.286,
        19.7500,  -4.357935,    0.287,
        19.8000,  -4.353984,    0.287,
        19.8500,  -4.349551,    0.289,
        19.9000,  -4.345543,    0.290,
        19.9500,  -4.341355,    0.291,
        20.0000,  -4.337214,    0.292,
        20.0500,  -4.332938,    0.293,
        20.1000,  -4.328942,    0.294,
        20.1500,  -4.324406,    0.295,
        20.2000,  -4.320378,    0.296,
        20.2500,  -4.316272,    0.297,
        20.3000,  -4.312073,    0.298,
        20.3500,  -4.307997,    0.299,
        20.4000,  -4.303708,    0.300,
        20.4500,  -4.299626,    0.301,
        20.5000,  -4.295401,    0.302,
        20.5500,  -4.291386,    0.303,
        20.6000,  -4.287157,    0.304,
        20.6500,  -4.282955,    0.305,
        20.7000,  -4.278740,    0.306,
        20.7500,  -4.274452,    0.308,
        20.8000,  -4.270361,    0.308,
        20.8500,  -4.266190,    0.310,
        20.9000,  -4.262143,    0.310,
        20.9500,  -4.257932,    0.312,
        21.0000,  -4.253769,    0.312,
        21.0500,  -4.249675,    0.313,
        21.1000,  -4.245484,    0.314,
        21.1500,  -4.241327,    0.315,
        21.2000,  -4.237100,    0.316,
        21.2500,  -4.232933,    0.316,
        21.3000,  -4.228661,    0.318,
        21.3500,  -4.224582,    0.318,
        21.4000,  -4.220260,    0.319,
        21.4500,  -4.216272,    0.320,
        21.5000,  -4.212022,    0.321,
        21.5500,  -4.207828,    0.322,
        21.6000,  -4.203754,    0.323,
        21.6500,  -4.199705,    0.325,
        21.7000,  -4.195460,    0.325,
        21.7500,  -4.191325,    0.326,
        21.8000,  -4.186988,    0.327,
        21.8500,  -4.182840,    0.329,
        21.9000,  -4.178687,    0.329,
        21.9500,  -4.174506,    0.331,
        22.0000,  -4.170413,    0.331,
        22.0500,  -4.166217,    0.333,
        22.1000,  -4.162020,    0.334,
        22.1500,  -4.157913,    0.335,
        22.2000,  -4.153763,    0.336,
        22.2500,  -4.149627,    0.337,
        22.3000,  -4.145431,    0.338,
        22.3500,  -4.141400,    0.339,
        22.4000,  -4.136893,    0.340,
        22.4500,  -4.132815,    0.341,
        22.5000,  -4.128637,    0.343,
        22.5500,  -4.124580,    0.343,
        22.6000,  -4.120292,    0.345,
        22.6500,  -4.116159,    0.346,
        22.7000,  -4.112101,    0.347,
        22.7500,  -4.107957,    0.348,
        22.8000,  -4.103856,    0.349,
        22.8500,  -4.099703,    0.350,
        22.9000,  -4.095381,    0.352,
        22.9500,  -4.091050,    0.352,
        23.0000,  -4.086905,    0.354,
        23.0500,  -4.082931,    0.354,
        23.1000,  -4.078597,    0.356,
        23.1500,  -4.074481,    0.357,
        23.2000,  -4.070460,    0.358,
        23.2500,  -4.066088,    0.359,
        23.3000,  -4.061997,    0.360,
        23.3500,  -4.057958,    0.361,
        23.4000,  -4.053694,    0.362,
        23.4500,  -4.049573,    0.363,
        23.5000,  -4.045400,    0.365,
        23.5500,  -4.041164,    0.365,
        23.6000,  -4.036945,    0.367,
        23.6500,  -4.032813,    0.368,
        23.7000,  -4.028567,    0.369,
        23.7500,  -4.024521,    0.369,
        23.8000,  -4.020345,    0.370,
        23.8500,  -4.016299,    0.371,
        23.9000,  -4.012068,    0.372,
        23.9500,  -4.007848,    0.373,
        24.0000,  -4.003780,    0.375,
        24.0500,  -3.999443,    0.376,
        24.1000,  -3.995274,    0.377,
        24.1500,  -3.991179,    0.378,
        24.2000,  -3.986866,    0.379,
        24.2500,  -3.982761,    0.380,
        24.3000,  -3.978611,    0.381,
        24.3500,  -3.974660,    0.382,
        24.4000,  -3.970288,    0.383,
        24.4500,  -3.966134,    0.385,
        24.5000,  -3.962074,    0.386,
        24.5500,  -3.957934,    0.387,
        24.6000,  -3.953696,    0.387,
        24.6500,  -3.949497,    0.388,
        24.7000,  -3.945172,    0.388,
        24.7500,  -3.941133,    0.390,
        24.8000,  -3.936985,    0.390,
        24.8500,  -3.932841,    0.392,
        24.9000,  -3.928626,    0.393,
        24.9500,  -3.924532,    0.394,
        25.0000,  -3.920552,    0.395,
        25.0500,  -3.916085,    0.396,
        25.1000,  -3.912188,    0.398,
        25.1500,  -3.907843,    0.399,
        25.2000,  -3.903585,    0.400,
        25.2500,  -3.899428,    0.401,
        25.3000,  -3.895330,    0.402,
        25.3500,  -3.891009,    0.404,
        25.4000,  -3.887000,    0.405,
        25.4500,  -3.882796,    0.407,
        25.5000,  -3.878586,    0.407,
        25.5500,  -3.874508,    0.409,
        25.6000,  -3.870352,    0.409,
        25.6500,  -3.866174,    0.410,
        25.7000,  -3.862090,    0.411,
        25.7500,  -3.857857,    0.411,
        25.8000,  -3.853557,    0.411,
        25.8500,  -3.849414,    0.411,
        25.9000,  -3.845179,    0.411,
        25.9500,  -3.841083,    0.411,
        26.0000,  -3.836954,    0.411,
        26.0500,  -3.832901,    0.411,
        26.1000,  -3.828628,    0.411,
        26.1500,  -3.824341,    0.405,
        26.2000,  -3.820146,    0.398,
        26.2500,  -3.816223,    0.394,
        26.3000,  -3.811907,    0.385,
        26.3500,  -3.807540,    0.375,
        26.4000,  -3.802907,    0.350,
        26.4500,  -3.799180,    0.327,
        26.5000,  -3.795012,    0.308,
        26.5500,  -3.790988,    0.306,
        26.6000,  -3.786937,    0.306,
        26.6500,  -3.782779,    0.307,
        26.7000,  -3.778599,    0.308,
        26.7500,  -3.774561,    0.308,
        26.8000,  -3.770381,    0.310,
        26.8500,  -3.766031,    0.311,
        26.9000,  -3.762111,    0.312,
        26.9500,  -3.757723,    0.313,
        27.0000,  -3.753554,    0.314,
        27.0500,  -3.749408,    0.315,
        27.1000,  -3.745333,    0.316,
        27.1500,  -3.741057,    0.318,
        27.2000,  -3.737048,    0.319,
        27.2500,  -3.732745,    0.320,
        27.3000,  -3.728752,    0.321,
        27.3500,  -3.724597,    0.322,
        27.4000,  -3.720269,    0.324,
        27.4500,  -3.716247,    0.325,
        27.5000,  -3.711929,    0.327,
        27.5500,  -3.707743,    0.328,
        27.6000,  -3.703551,    0.329,
        27.6500,  -3.699378,    0.331,
        27.7000,  -3.695243,    0.331,
        27.7500,  -3.691170,    0.333,
        27.8000,  -3.686964,    0.334,
        27.8500,  -3.682882,    0.335,
        27.9000,  -3.678552,    0.337,
        27.9500,  -3.674543,    0.338,
        28.0000,  -3.670357,    0.339,
        28.0500,  -3.666176,    0.341,
        28.1000,  -3.661815,    0.342,
        28.1500,  -3.657753,    0.343,
        28.2000,  -3.653610,    0.345,
        28.2500,  -3.649455,    0.346,
        28.3000,  -3.645227,    0.348,
        28.3500,  -3.641081,    0.349,
        28.4000,  -3.636895,    0.350,
        28.4500,  -3.632832,    0.352,
        28.5000,  -3.628592,    0.353,
        28.5500,  -3.624552,    0.354,
        28.6000,  -3.620381,    0.355,
        28.6500,  -3.615984,    0.357,
        28.7000,  -3.611866,    0.358,
        28.7500,  -3.607663,    0.359,
        28.8000,  -3.603507,    0.360,
        28.8500,  -3.599384,    0.362,
        28.9000,  -3.595218,    0.364,
        28.9500,  -3.591161,    0.365,
        29.0000,  -3.586879,    0.367,
        29.0500,  -3.582897,    0.367,
        29.1000,  -3.578616,    0.369,
        29.1500,  -3.574373,    0.371,
        29.2000,  -3.570363,    0.372,
        29.2500,  -3.565940,    0.373,
        29.3000,  -3.561935,    0.375,
        29.3500,  -3.557729,    0.376,
        29.4000,  -3.553604,    0.377,
        29.4500,  -3.549380,    0.379,
        29.5000,  -3.545132,    0.380,
        29.5500,  -3.541060,    0.381,
        29.6000,  -3.536993,    0.383,
        29.6500,  -3.532664,    0.384,
        29.7000,  -3.528699,    0.386,
        29.7500,  -3.524487,    0.387,
        29.8000,  -3.520164,    0.389,
        29.8500,  -3.516029,    0.390,
        29.9000,  -3.511770,    0.392,
        29.9500,  -3.507685,    0.393,
        30.0000,  -3.503708,    0.394,
        30.0500,  -3.499359,    0.396,
        30.1000,  -3.495100,    0.397,
        30.1500,  -3.491093,    0.398,
        30.2000,  -3.486994,    0.400,
        30.2500,  -3.482779,    0.401,
        30.3000,  -3.478626,    0.402,
        30.3500,  -3.474311,    0.404,
        30.4000,  -3.470162,    0.406,
        30.4500,  -3.466029,    0.407,
        30.5000,  -3.461821,    0.409,
        30.5500,  -3.457676,    0.410,
        30.6000,  -3.453482,    0.411,
        30.6500,  -3.449366,    0.413,
        30.7000,  -3.445280,    0.415,
        30.7500,  -3.441014,    0.416,
        30.8000,  -3.436996,    0.418,
        30.8500,  -3.432703,    0.419,
        30.9000,  -3.428660,    0.421,
        30.9500,  -3.424337,    0.423,
        31.0000,  -3.420083,    0.424,
        31.0500,  -3.415950,    0.426,
        31.1000,  -3.411852,    0.428,
        31.1500,  -3.407510,    0.429,
        31.2000,  -3.403567,    0.430,
        31.2500,  -3.399341,    0.432,
        31.3000,  -3.395195,    0.434,
        31.3500,  -3.391207,    0.435,
        31.4000,  -3.386784,    0.437,
        31.4500,  -3.382675,    0.438,
        31.5000,  -3.378685,    0.440,
        31.5500,  -3.374215,    0.442,
        31.6000,  -3.370209,    0.443,
        31.6500,  -3.365910,    0.445,
        31.7000,  -3.361880,    0.446,
        31.7500,  -3.357556,    0.448,
        31.8000,  -3.353415,    0.450,
        31.8500,  -3.349417,    0.451,
        31.9000,  -3.345291,    0.453,
        31.9500,  -3.341074,    0.455,
        32.0000,  -3.336819,    0.457,
        32.0500,  -3.332787,    0.458,
        32.1000,  -3.328658,    0.459,
        32.1500,  -3.324193,    0.460,
        32.2000,  -3.320114,    0.461,
        32.2500,  -3.315828,    0.463,
        32.3000,  -3.311795,    0.464,
        32.3500,  -3.307624,    0.466,
        32.4000,  -3.303502,    0.467,
        32.4500,  -3.299450,    0.469,
        32.5000,  -3.295115,    0.471,
        32.5500,  -3.291091,    0.472,
        32.6000,  -3.286890,    0.474,
        32.6500,  -3.282817,    0.476,
        32.7000,  -3.278416,    0.478,
        32.7500,  -3.274247,    0.479,
        32.8000,  -3.270151,    0.480,
        32.8500,  -3.265989,    0.482,
        32.9000,  -3.261732,    0.484,
        32.9500,  -3.257648,    0.486,
        33.0000,  -3.253474,    0.487,
        33.0500,  -3.249433,    0.489,
        33.1000,  -3.245219,    0.491,
        33.1500,  -3.241084,    0.493,
        33.2000,  -3.236911,    0.495,
        33.2500,  -3.232671,    0.497,
        33.3000,  -3.228487,    0.498,
        33.3500,  -3.224329,    0.500,
        33.4000,  -3.220006,    0.502,
        33.4500,  -3.216040,    0.504,
        33.5000,  -3.211784,    0.506,
        33.5500,  -3.207678,    0.507,
        33.6000,  -3.203491,    0.509,
        33.6500,  -3.199272,    0.512,
        33.7000,  -3.195227,    0.514,
        33.7500,  -3.191037,    0.515,
        33.8000,  -3.186990,    0.517,
        33.8500,  -3.182679,    0.518,
        33.9000,  -3.178532,    0.520,
        33.9500,  -3.174219,    0.522,
        34.0000,  -3.170086,    0.524,
        34.0500,  -3.165903,    0.526,
        34.1000,  -3.161815,    0.527,
        34.1500,  -3.157637,    0.529,
        34.2000,  -3.153406,    0.531,
        34.2500,  -3.149405,    0.533,
        34.3000,  -3.145333,    0.535,
        34.3500,  -3.140959,    0.537,
        34.4000,  -3.136968,    0.539,
        34.4500,  -3.132779,    0.540,
        34.5000,  -3.128584,    0.542,
        34.5500,  -3.124196,    0.544,
        34.6000,  -3.120102,    0.546,
        34.6500,  -3.116034,    0.548,
        34.7000,  -3.111798,    0.549,
        34.7500,  -3.107675,    0.551,
        34.8000,  -3.103487,    0.554,
        34.8500,  -3.099325,    0.556,
        34.9000,  -3.095197,    0.557,
        34.9500,  -3.091159,    0.559,
        35.0000,  -3.086829,    0.560,
        35.0500,  -3.082774,    0.562,
        35.1000,  -3.078486,    0.564,
        35.1500,  -3.074274,    0.566,
        35.2000,  -3.070062,    0.568,
        35.2500,  -3.065972,    0.570,
        35.3000,  -3.061911,    0.572,
        35.3500,  -3.057732,    0.574,
        35.4000,  -3.053398,    0.576,
        35.4500,  -3.049332,    0.578,
        35.5000,  -3.045159,    0.577,
        35.5500,  -3.041115,    0.579,
        35.6000,  -3.036862,    0.581,
        35.6500,  -3.032669,    0.583,
        35.7000,  -3.028649,    0.584,
        35.7500,  -3.024106,    0.587,
        35.8000,  -3.020110,    0.589,
        35.8500,  -3.016063,    0.591,
        35.9000,  -3.011772,    0.593,
        35.9500,  -3.007635,    0.595,
        36.0000,  -3.003485,    0.597,
        36.0500,  -2.999407,    0.599,
        36.1000,  -2.995110,    0.601,
        36.1500,  -2.990991,    0.603,
        36.2000,  -2.986900,    0.605,
        36.2500,  -2.982781,    0.607,
        36.3000,  -2.978570,    0.609,
        36.3500,  -2.974065,    0.612,
        36.4000,  -2.970065,    0.614,
        36.4500,  -2.965996,    0.616,
        36.5000,  -2.961706,    0.618,
        36.5500,  -2.957613,    0.620,
        36.6000,  -2.953557,    0.622,
        36.6500,  -2.949351,    0.625,
        36.7000,  -2.945176,    0.627,
