time,Force,Displacement
        36.6500,  -2.948905,    1.448,
        36.7000,  -2.944743,    1.449,
        36.7500,  -2.940646,    1.451,
        36.8000,  -2.936606,    1.453,
        36.8500,  -2.932258,    1.455,
        36.9000,  -2.928145,    1.457,
        36.9500,  -2.923797,    1.458,
        37.0000,  -2.919800,    1.459,
        37.0500,  -2.915532,    1.460,
        37.1000,  -2.911304,    1.461,
        37.1500,  -2.907250,    1.461,
        37.2000,  -2.903063,    1.462,
        37.2500,  -2.898948,    1.463,
        37.3000,  -2.894747,    1.465,
        37.3500,  -2.890583,    1.465,
        37.4000,  -2.886465,    1.466,
        37.4500,  -2.882361,    1.467,
        37.5000,  -2.878119,    1.469,
        37.5500,  -2.873890,    1.471,
        37.6000,  -2.869704,    1.472,
        37.6500,  -2.865474,    1.474,
        37.7000,  -2.861339,    1.476,
        37.7500,  -2.857343,    1.477,
        37.8000,  -2.853044,    1.480,
        37.8500,  -2.848924,    1.482,
        37.9000,  -2.844831,    1.483,
        37.9500,  -2.840576,    1.486,
        38.0000,  -2.836499,    1.487,
        38.0500,  -2.832313,    1.489,
        38.1000,  -2.828210,    1.491,
        38.1500,  -2.823896,    1.492,
        38.2000,  -2.819548,    1.494,
        38.2500,  -2.815536,    1.495,
        38.3000,  -2.811306,    1.496,
        38.3500,  -2.807240,    1.497,
        38.4000,  -2.803067,    1.499,
        38.4500,  -2.798868,    1.501,
        38.5000,  -2.794654,    1.503,
        38.5500,  -2.790664,    1.503,
        38.6000,  -2.786466,    1.505,
        38.6500,  -2.782340,    1.506,
        38.7000,  -2.778051,    1.507,
        38.7500,  -2.773908,    1.509,
        38.8000,  -2.769583,    1.510,
        38.8500,  -2.765475,    1.511,
        38.9000,  -2.761356,    1.512,
        38.9500,  -2.757219,    1.514,
        39.0000,  -2.753000,    1.515,
        39.0500,  -2.748904,    1.516,
        39.1000,  -2.744713,    1.518,
        39.1500,  -2.740589,    1.520,
        39.2000,  -2.736505,    1.521,
        39.2500,  -2.732314,    1.522,
        39.3000,  -2.728078,    1.524,
        39.3500,  -2.723964,    1.526,
        39.4000,  -2.719604,    1.528,
        39.4500,  -2.715466,    1.530,
        39.5000,  -2.711284,    1.531,
        39.5500,  -2.707187,    1.533,
        39.6000,  -2.702998,    1.534,
        39.6500,  -2.698912,    1.535,
        39.7000,  -2.694638,    1.536,
        39.7500,  -2.690664,    1.536,
        39.8000,  -2.686344,    1.536,
        39.8500,  -2.682248,    1.536,
        39.9000,  -2.678024,    1.533,
        39.9500,  -2.673810,    1.525,
        40.0000,  -2.669204,    1.499,
        40.0500,  -2.665182,    1.484,
        40.1000,  -2.661112,    1.472,
        40.1500,  -2.657044,    1.463,
        40.2000,  -2.652868,    1.457,
        40.2500,  -2.648753,    1.451,
        40.3000,  -2.644717,    1.448,
        40.3500,  -2.640489,    1.446,
        40.4000,  -2.636351,    1.444,
        40.4500,  -2.632226,    1.442,
        40.5000,  -2.628088,    1.441,
        40.5500,  -2.623866,    1.440,
        40.6000,  -2.619724,    1.440,
        40.6500,  -2.615369,    1.440,
        40.7000,  -2.611258,    1.438,
        40.7500,  -2.607218,    1.438,
        40.8000,  -2.602922,    1.438,
        40.8500,  -2.598816,    1.437,
        40.9000,  -2.594681,    1.437,
        40.9500,  -2.590510,    1.436,
        41.0000,  -2.586415,    1.436,
        41.0500,  -2.582222,    1.436,
        41.1000,  -2.578128,    1.437,
        41.1500,  -2.573828,    1.438,
        41.2000,  -2.569768,    1.437,
        41.2500,  -2.565542,    1.438,
        41.3000,  -2.561199,    1.436,
        41.3500,  -2.557118,    1.434,
        41.4000,  -2.552925,    1.434,
        41.4500,  -2.548789,    1.433,
        41.5000,  -2.544654,    1.432,
        41.5500,  -2.540452,    1.432,
        41.6000,  -2.536229,    1.423,
        41.6500,  -2.532358,    1.421,
        41.7000,  -2.527962,    1.421,
        41.7500,  -2.523831,    1.420,
        41.8000,  -2.519771,    1.419,
        41.8500,  -2.515611,    1.418,
        41.9000,  -2.511269,    1.419,
        41.9500,  -2.507125,    1.417,
        42.0000,  -2.502911,    1.416,
        42.0500,  -2.498740,    1.415,
        42.1000,  -2.494653,    1.412,
        42.1500,  -2.490374,    1.406,
        42.2000,  -2.486231,    1.398,
        42.2500,  -2.482076,    1.396,
        42.3000,  -2.478041,    1.394,
        42.3500,  -2.473938,    1.393,
        42.4000,  -2.469798,    1.392,
        42.4500,  -2.465531,    1.393,
        42.5000,  -2.461363,    1.393,
        42.5500,  -2.457036,    1.394,
        42.6000,  -2.453046,    1.394,
        42.6500,  -2.448853,    1.394,
        42.7000,  -2.444625,    1.396,
        42.7500,  -2.440495,    1.396,
        42.8000,  -2.436372,    1.396,
        42.8500,  -2.432129,    1.397,
        42.9000,  -2.428194,    1.397,
        42.9500,  -2.423841,    1.398,
        43.0000,  -2.419766,    1.399,
        43.0500,  -2.415626,    1.400,
        43.1000,  -2.411374,    1.401,
        43.1500,  -2.407184,    1.402,
        43.2000,  -2.402957,    1.403,
        43.2500,  -2.398864,    1.404,
        43.3000,  -2.394623,    1.406,
        43.3500,  -2.390527,    1.407,
        43.4000,  -2.386327,    1.409,
        43.4500,  -2.382277,    1.411,
        43.5000,  -2.378028,    1.413,
        43.5500,  -2.373918,    1.414,
        43.6000,  -2.369682,    1.416,
        43.6500,  -2.365671,    1.417,
        43.7000,  -2.361348,    1.420,
        43.7500,  -2.357353,    1.420,
        43.8000,  -2.353087,    1.421,
        43.8500,  -2.348756,    1.423,
        43.9000,  -2.344665,    1.423,
        43.9500,  -2.340478,    1.423,
        44.0000,  -2.336326,    1.423,
        44.0500,  -2.332161,    1.423,
        44.1000,  -2.327903,    1.422,
        44.1500,  -2.323924,    1.419,
        44.2000,  -2.319509,    1.415,
        44.2500,  -2.315519,    1.411,
        44.3000,  -2.311375,    1.407,
        44.3500,  -2.307231,    1.402,
        44.4000,  -2.302883,    1.397,
        44.4500,  -2.298638,    1.391,
        44.5000,  -2.294425,    1.381,
        44.5500,  -2.290164,    1.364,
        44.6000,  -2.285062,    1.309,
        44.6500,  -2.280456,    1.180,
        44.7000,  -2.277253,    1.122,
        44.7500,  -2.272629,    1.034,
        44.8000,  -2.269105,    0.971,
        44.8500,  -2.265281,    0.951,
        44.9000,  -2.261237,    0.935,
        44.9500,  -2.256976,    0.920,
        45.0000,  -2.252843,    0.904,
        45.0500,  -2.248686,    0.888,
        45.1000,  -2.244458,    0.880,
        45.1500,  -2.240410,    0.876,
        45.2000,  -2.236295,    0.871,
        45.2500,  -2.232111,    0.869,
        45.3000,  -2.227908,    0.866,
        45.3500,  -2.223789,    0.864,
        45.4000,  -2.219583,    0.862,
        45.4500,  -2.215545,    0.860,
        45.5000,  -2.211324,    0.859,
        45.5500,  -2.207143,    0.858,
        45.6000,  -2.203078,    0.855,
        45.6500,  -2.198877,    0.852,
        45.7000,  -2.194693,    0.849,
        45.7500,  -2.190384,    0.848,
        45.8000,  -2.186387,    0.847,
        45.8500,  -2.182113,    0.847,
        45.9000,  -2.177904,    0.846,
        45.9500,  -2.173734,    0.845,
        46.0000,  -2.169626,    0.843,
        46.0500,  -2.165365,    0.840,
        46.1000,  -2.161334,    0.834,
        46.1500,  -2.157126,    0.829,
        46.2000,  -2.153036,    0.825,
        46.2500,  -2.148799,    0.820,
        46.3000,  -2.144710,    0.816,
        46.3500,  -2.140465,    0.813,
        46.4000,  -2.136150,    0.812,
        46.4500,  -2.132093,    0.810,
        46.5000,  -2.127883,    0.809,
        46.5500,  -2.123782,    0.808,
        46.6000,  -2.119604,    0.808,
        46.6500,  -2.115430,    0.807,
        46.7000,  -2.111335,    0.806,
        46.7500,  -2.107305,    0.806,
        46.8000,  -2.102928,    0.806,
        46.8500,  -2.098884,    0.806,
        46.9000,  -2.094603,    0.806,
        46.9500,  -2.090567,    0.806,
        47.0000,  -2.086389,    0.806,
        47.0500,  -2.082069,    0.806,
        47.1000,  -2.077956,    0.806,
        47.1500,  -2.073765,    0.806,
        47.2000,  -2.069669,    0.806,
        47.2500,  -2.065395,    0.804,
        47.3000,  -2.061218,    0.803,
        47.3500,  -2.057204,    0.799,
        47.4000,  -2.052852,    0.798,
        47.4500,  -2.048907,    0.795,
        47.5000,  -2.044552,    0.789,
        47.5500,  -2.040382,    0.780,
        47.6000,  -2.036381,    0.769,
        47.6500,  -2.032053,    0.763,
        47.7000,  -2.027758,    0.759,
        47.7500,  -2.023825,    0.755,
        47.8000,  -2.019550,    0.753,
        47.8500,  -2.015399,    0.751,
        47.9000,  -2.011231,    0.750,
        47.9500,  -2.007189,    0.748,
        48.0000,  -2.002944,    0.747,
        48.0500,  -1.998809,    0.746,
        48.1000,  -1.994611,    0.745,
        48.1500,  -1.990583,    0.743,
        48.2000,  -1.986417,    0.742,
        48.2500,  -1.982173,    0.741,
        48.3000,  -1.977990,    0.738,
        48.3500,  -1.973789,    0.737,
        48.4000,  -1.969551,    0.736,
        48.4500,  -1.965467,    0.736,
        48.5000,  -1.961258,    0.736,
        48.5500,  -1.957070,    0.736,
        48.6000,  -1.952981,    0.734,
        48.6500,  -1.948740,    0.731,
        48.7000,  -1.944621,    0.726,
        48.7500,  -1.940580,    0.724,
        48.8000,  -1.936340,    0.722,
        48.8500,  -1.932220,    0.722,
        48.9000,  -1.928069,    0.721,
        48.9500,  -1.923865,    0.721,
        49.0000,  -1.919555,    0.721,
        49.0500,  -1.915453,    0.721,
        49.1000,  -1.911218,    0.720,
        49.1500,  -1.907086,    0.721,
        49.2000,  -1.903016,    0.721,
        49.2500,  -1.898798,    0.721,
        49.3000,  -1.894667,    0.722,
        49.3500,  -1.890464,    0.722,
        49.4000,  -1.886356,    0.722,
        49.4500,  -1.882184,    0.722,
        49.5000,  -1.878033,    0.722,
        49.5500,  -1.873847,    0.722,
        49.6000,  -1.869757,    0.722,
        49.6500,  -1.865407,    0.723,
        49.7000,  -1.861287,    0.723,
        49.7500,  -1.857096,    0.724,
        49.8000,  -1.852935,    0.724,
        49.8500,  -1.848820,    0.724,
        49.9000,  -1.844575,    0.724,
        49.9500,  -1.840498,    0.724,
        50.0000,  -1.836373,    0.724,
        50.0500,  -1.832171,    0.724,
        50.1000,  -1.828049,    0.724,
        50.1500,  -1.823819,    0.724,
        50.2000,  -1.819742,    0.722,
        50.2500,  -1.815573,    0.721,
        50.3000,  -1.811282,    0.720,
        50.3500,  -1.807069,    0.720,
        50.4000,  -1.802965,    0.719,
        50.4500,  -1.798726,    0.718,
        50.5000,  -1.794677,    0.717,
        50.5500,  -1.790473,    0.717,
        50.6000,  -1.786297,    0.717,
        50.6500,  -1.782176,    0.717,
        50.7000,  -1.777973,    0.715,
        50.7500,  -1.773800,    0.715,
        50.8000,  -1.769820,    0.715,
        50.8500,  -1.765492,    0.715,
        50.9000,  -1.761358,    0.715,
        50.9500,  -1.757061,    0.715,
        51.0000,  -1.752958,    0.714,
        51.0500,  -1.748727,    0.713,
        51.1000,  -1.744545,    0.709,
        51.1500,  -1.740433,    0.708,
        51.2000,  -1.736285,    0.705,
        51.2500,  -1.732175,    0.703,
        51.3000,  -1.727983,    0.702,
        51.3500,  -1.723811,    0.701,
        51.4000,  -1.719641,    0.697,
        51.4500,  -1.715581,    0.695,
        51.5000,  -1.711370,    0.694,
        51.5500,  -1.707215,    0.692,
        51.6000,  -1.702896,    0.692,
        51.6500,  -1.698711,    0.692,
        51.7000,  -1.694529,    0.690,
        51.7500,  -1.690362,    0.686,
        51.8000,  -1.686222,    0.684,
        51.8500,  -1.682122,    0.683,
        51.9000,  -1.677969,    0.682,
        51.9500,  -1.673808,    0.679,
        52.0000,  -1.669604,    0.677,
        52.0500,  -1.665489,    0.675,
        52.1000,  -1.661379,    0.675,
        52.1500,  -1.657137,    0.674,
        52.2000,  -1.653092,    0.673,
        52.2500,  -1.648755,    0.673,
        52.3000,  -1.644501,    0.672,
        52.3500,  -1.640480,    0.671,
        52.4000,  -1.636253,    0.671,
        52.4500,  -1.632073,    0.669,
        52.5000,  -1.627907,    0.667,
        52.5500,  -1.623798,    0.666,
        52.6000,  -1.619621,    0.665,
        52.6500,  -1.615388,    0.663,
        52.7000,  -1.611359,    0.662,
        52.7500,  -1.607130,    0.661,
        52.8000,  -1.603009,    0.661,
        52.8500,  -1.598853,    0.659,
        52.9000,  -1.594572,    0.658,
        52.9500,  -1.590392,    0.657,
        53.0000,  -1.586234,    0.657,
        53.0500,  -1.582094,    0.657,
        53.1000,  -1.577839,    0.657,
        53.1500,  -1.573812,    0.655,
        53.2000,  -1.569583,    0.655,
        53.2500,  -1.565501,    0.654,
        53.3000,  -1.561194,    0.654,
        53.3500,  -1.557283,    0.654,
        53.4000,  -1.552922,    0.654,
        53.4500,  -1.548869,    0.654,
        53.5000,  -1.544750,    0.653,
        53.5500,  -1.540451,    0.653,
        53.6000,  -1.536125,    0.652,
        53.6500,  -1.532032,    0.652,
        53.7000,  -1.527880,    0.652,
        53.7500,  -1.523784,    0.651,
        53.8000,  -1.519575,    0.651,
        53.8500,  -1.515390,    0.650,
        53.9000,  -1.511283,    0.650,
        53.9500,  -1.507125,    0.649,
        54.0000,  -1.503018,    0.648,
        54.0500,  -1.498792,    0.646,
        54.1000,  -1.494619,    0.644,
        54.1500,  -1.490423,    0.641,
        54.2000,  -1.486269,    0.635,
        54.2500,  -1.481952,    0.629,
        54.3000,  -1.477818,    0.625,
        54.3500,  -1.473634,    0.621,
        54.4000,  -1.469520,    0.619,
        54.4500,  -1.465411,    0.618,
        54.5000,  -1.461290,    0.617,
        54.5500,  -1.457011,    0.616,
        54.6000,  -1.452933,    0.615,
        54.6500,  -1.448798,    0.614,
        54.7000,  -1.444715,    0.612,
        54.7500,  -1.440431,    0.611,
        54.8000,  -1.436286,    0.609,
        54.8500,  -1.432116,    0.608,
        54.9000,  -1.427811,    0.605,
        54.9500,  -1.423728,    0.602,
        55.0000,  -1.419464,    0.599,
        55.0500,  -1.415316,    0.597,
        55.1000,  -1.411209,    0.596,
        55.1500,  -1.407054,    0.595,
        55.2000,  -1.403021,    0.594,
        55.2500,  -1.398691,    0.591,
        55.3000,  -1.394527,    0.580,
        55.3500,  -1.390407,    0.575,
        55.4000,  -1.386007,    0.554,
        55.4500,  -1.382127,    0.550,
        55.5000,  -1.378007,    0.547,
        55.5500,  -1.373763,    0.543,
        55.6000,  -1.369394,    0.541,
        55.6500,  -1.365297,    0.537,
        55.7000,  -1.361259,    0.535,
        55.7500,  -1.357105,    0.534,
        55.8000,  -1.352881,    0.532,
        55.8500,  -1.348794,    0.530,
        55.9000,  -1.344567,    0.526,
        55.9500,  -1.340552,    0.523,
        56.0000,  -1.336327,    0.522,
        56.0500,  -1.332201,    0.522,
        56.1000,  -1.328026,    0.522,
        56.1500,  -1.323883,    0.522,
        56.2000,  -1.319555,    0.522,
        56.2500,  -1.315362,    0.523,
        56.3000,  -1.311359,    0.523,
        56.3500,  -1.307048,    0.524,
        56.4000,  -1.302869,    0.524,
        56.4500,  -1.298811,    0.525,
        56.5000,  -1.294630,    0.526,
        56.5500,  -1.290439,    0.526,
        56.6000,  -1.286383,    0.526,
        56.6500,  -1.282171,    0.527,
        56.7000,  -1.277988,    0.528,
        56.7500,  -1.273889,    0.528,
        56.8000,  -1.269751,    0.528,
        56.8500,  -1.265406,    0.529,
        56.9000,  -1.261182,    0.528,
        56.9500,  -1.257014,    0.529,
        57.0000,  -1.252890,    0.529,
        57.0500,  -1.248759,    0.529,
        57.1000,  -1.244623,    0.529,
        57.1500,  -1.240480,    0.530,
        57.2000,  -1.236268,    0.530,
        57.2500,  -1.232189,    0.530,
        57.3000,  -1.227887,    0.530,
        57.3500,  -1.223881,    0.530,
        57.4000,  -1.219726,    0.530,
        57.4500,  -1.215553,    0.531,
        57.5000,  -1.211241,    0.531,
        57.5500,  -1.207024,    0.532,
        57.6000,  -1.202927,    0.532,
        57.6500,  -1.198682,    0.532,
        57.7000,  -1.194604,    0.532,
        57.7500,  -1.190464,    0.532,
        57.8000,  -1.186212,    0.532,
        57.8500,  -1.182210,    0.532,
        57.9000,  -1.177943,    0.532,
        57.9500,  -1.173906,    0.532,
        58.0000,  -1.169667,    0.532,
        58.0500,  -1.165457,    0.532,
        58.1000,  -1.161384,    0.533,
        58.1500,  -1.157117,    0.533,
        58.2000,  -1.152705,    0.533,
        58.2500,  -1.148791,    0.530,
        58.3000,  -1.144634,    0.528,
        58.3500,  -1.140372,    0.527,
        58.4000,  -1.136244,    0.526,
        58.4500,  -1.132094,    0.526,
        58.5000,  -1.128060,    0.526,
        58.5500,  -1.123763,    0.526,
        58.6000,  -1.119696,    0.526,
        58.6500,  -1.115601,    0.527,
        58.7000,  -1.111272,    0.527,
        58.7500,  -1.107165,    0.527,
        58.8000,  -1.102957,    0.528,
        58.8500,  -1.098647,    0.528,
        58.9000,  -1.094609,    0.528,
        58.9500,  -1.090338,    0.529,
        59.0000,  -1.086277,    0.529,
        59.0500,  -1.082048,    0.529,
        59.1000,  -1.078044,    0.529,
        59.1500,  -1.073702,    0.529,
        59.2000,  -1.069631,    0.528,
        59.2500,  -1.065543,    0.528,
        59.3000,  -1.061280,    0.528,
        59.3500,  -1.057175,    0.528,
        59.4000,  -1.053055,    0.528,
        59.4500,  -1.048720,    0.528,
        59.5000,  -1.044524,    0.529,
        59.5500,  -1.040441,    0.529,
        59.6000,  -1.036254,    0.530,
        59.6500,  -1.032122,    0.530,
        59.7000,  -1.027967,    0.531,
        59.7500,  -1.023706,    0.532,
        59.8000,  -1.019637,    0.532,
        59.8500,  -1.015509,    0.532,
        59.9000,  -1.011371,    0.533,
        59.9500,  -1.007133,    0.533,
        60.0000,  -1.002884,    0.533,
        60.0500,  -0.998929,    0.533,
        60.1000,  -0.994572,    0.533,
        60.1500,  -0.990358,    0.532,
        60.2000,  -0.986175,    0.531,
        60.2500,  -0.982122,    0.530,
        60.3000,  -0.977930,    0.530,
        60.3500,  -0.973706,    0.530,
        60.4000,  -0.969559,    0.529,
        60.4500,  -0.965467,    0.528,
        60.5000,  -0.961240,    0.528,
        60.5500,  -0.957085,    0.526,
        60.6000,  -0.953021,    0.521,
        60.6500,  -0.948837,    0.520,
        60.7000,  -0.944603,    0.519,
        60.7500,  -0.940319,    0.518,
        60.8000,  -0.936232,    0.515,
        60.8500,  -0.931986,    0.514,
        60.9000,  -0.927873,    0.512,
        60.9500,  -0.923672,    0.512,
        61.0000,  -0.919590,    0.512,
        61.0500,  -0.915476,    0.511,
        61.1000,  -0.911300,    0.511,
        61.1500,  -0.907107,    0.511,
        61.2000,  -0.902949,    0.511,
        61.2500,  -0.898809,    0.510,
        61.3000,  -0.894657,    0.510,
        61.3500,  -0.890511,    0.510,
        61.4000,  -0.886209,    0.511,
        61.4500,  -0.882029,    0.512,
        61.5000,  -0.877875,    0.512,
        61.5500,  -0.873676,    0.512,
        61.6000,  -0.869675,    0.512,
        61.6500,  -0.865377,    0.513,
        61.7000,  -0.861378,    0.513,
        61.7500,  -0.857091,    0.514,
        61.8000,  -0.852945,    0.514,
        61.8500,  -0.848720,    0.514,
        61.9000,  -0.844638,    0.515,
        61.9500,  -0.840516,    0.515,
        62.0000,  -0.836279,    0.516,
        62.0500,  -0.832029,    0.516,
        62.1000,  -0.827896,    0.516,
        62.1500,  -0.823646,    0.516,
        62.2000,  -0.819502,    0.516,
        62.2500,  -0.815380,    0.517,
        62.3000,  -0.811343,    0.517,
        62.3500,  -0.807131,    0.518,
        62.4000,  -0.802867,    0.518,
        62.4500,  -0.798901,    0.518,
        62.5000,  -0.794606,    0.519,
        62.5500,  -0.790477,    0.520,
        62.6000,  -0.786373,    0.520,
        62.6500,  -0.782082,    0.520,
        62.7000,  -0.777820,    0.520,
        62.7500,  -0.773671,    0.520,
        62.8000,  -0.769596,    0.520,
        62.8500,  -0.765323,    0.521,
        62.9000,  -0.761273,    0.521,
        62.9500,  -0.757174,    0.521,
        63.0000,  -0.752928,    0.522,
        63.0500,  -0.748708,    0.521,
        63.1000,  -0.744525,    0.520,
        63.1500,  -0.740602,    0.518,
        63.2000,  -0.736351,    0.518,
        63.2500,  -0.732181,    0.518,
        63.3000,  -0.727848,    0.518,
        63.3500,  -0.723678,    0.518,
        63.4000,  -0.719532,    0.518,
        63.4500,  -0.715297,    0.518,
        63.5000,  -0.711210,    0.518,
        63.5500,  -0.707114,    0.518,
        63.6000,  -0.702919,    0.518,
        63.6500,  -0.698803,    0.518,
        63.7000,  -0.694615,    0.519,
        63.7500,  -0.690475,    0.519,
        63.8000,  -0.686341,    0.520,
        63.8500,  -0.682318,    0.520,
        63.9000,  -0.677908,    0.520,
        63.9500,  -0.673699,    0.520,
        64.0000,  -0.669518,    0.520,
        64.0500,  -0.665335,    0.521,
        64.1000,  -0.661297,    0.521,
        64.1500,  -0.657033,    0.522,
        64.2000,  -0.652964,    0.522,
        64.2500,  -0.648839,    0.522,
        64.3000,  -0.644591,    0.523,
        64.3500,  -0.640493,    0.523,
        64.4000,  -0.636428,    0.523,
        64.4500,  -0.632191,    0.524,
        64.5000,  -0.627950,    0.524,
        64.5500,  -0.623740,    0.524,
        64.6000,  -0.619605,    0.525,
        64.6500,  -0.615349,    0.526,
        64.7000,  -0.611293,    0.526,
        64.7500,  -0.607062,    0.527,
        64.8000,  -0.602913,    0.527,
        64.8500,  -0.598779,    0.528,
        64.9000,  -0.594524,    0.528,
        64.9500,  -0.590592,    0.529,
        65.0000,  -0.586289,    0.529,
        65.0500,  -0.582162,    0.529,
        65.1000,  -0.578009,    0.529,
        65.1500,  -0.573844,    0.530,
        65.2000,  -0.569607,    0.530,
        65.2500,  -0.565350,    0.530,
        65.3000,  -0.561194,    0.530,
        65.3500,  -0.557030,    0.530,
        65.4000,  -0.552963,    0.530,
        65.4500,  -0.548717,    0.529,
        65.5000,  -0.544658,    0.527,
        65.5500,  -0.540432,    0.526,
        65.6000,  -0.536236,    0.525,
        65.6500,  -0.532171,    0.524,
        65.7000,  -0.528020,    0.524,
        65.7500,  -0.523810,    0.524,
        65.8000,  -0.519657,    0.524,
        65.8500,  -0.515339,    0.524,
        65.9000,  -0.511232,    0.524,
        65.9500,  -0.507110,    0.524,
        66.0000,  -0.502954,    0.523,
        66.0500,  -0.498680,    0.523,
        66.1000,  -0.494591,    0.523,
        66.1500,  -0.490519,    0.523,
        66.2000,  -0.486311,    0.523,
        66.2500,  -0.482083,    0.523,
        66.3000,  -0.477990,    0.523,
        66.3500,  -0.473875,    0.524,
        66.4000,  -0.469689,    0.524,
        66.4500,  -0.465341,    0.524,
        66.5000,  -0.461184,    0.525,
        66.5500,  -0.457080,    0.525,
        66.6000,  -0.452900,    0.526,
        66.6500,  -0.448732,    0.526,
        66.7000,  -0.444625,    0.526,
        66.7500,  -0.440305,    0.526,
        66.8000,  -0.436266,    0.526,
        66.8500,  -0.432160,    0.526,
        66.9000,  -0.428022,    0.526,
        66.9500,  -0.423884,    0.526,
        67.0000,  -0.419705,    0.524,
        67.0500,  -0.415369,    0.523,
        67.1000,  -0.411129,    0.522,
        67.1500,  -0.407079,    0.522,
        67.2000,  -0.402798,    0.522,
        67.2500,  -0.398653,    0.521,
        67.3000,  -0.394600,    0.520,
        67.3500,  -0.390450,    0.520,
        67.4000,  -0.386367,    0.520,
        67.4500,  -0.382126,    0.520,
        67.5000,  -0.377935,    0.520,
        67.5500,  -0.373804,    0.519,
        67.6000,  -0.369615,    0.518,
        67.6500,  -0.365527,    0.518,
        67.7000,  -0.361196,    0.518,
        67.7500,  -0.356963,    0.518,
        67.8000,  -0.352877,    0.517,
        67.8500,  -0.348783,    0.517,
        67.9000,  -0.344623,    0.517,
        67.9500,  -0.340357,    0.517,
        68.0000,  -0.336283,    0.516,
        68.0500,  -0.332132,    0.516,
        68.1000,  -0.327967,    0.516,
        68.1500,  -0.323845,    0.515,
        68.2000,  -0.319709,    0.514,
        68.2500,  -0.315401,    0.514,
        68.3000,  -0.311134,    0.513,
        68.3500,  -0.307055,    0.513,
        68.4000,  -0.302845,    0.512,
        68.4500,  -0.298706,    0.512,
        68.5000,  -0.294475,    0.512,
        68.5500,  -0.290487,    0.512,
        68.6000,  -0.286125,    0.512,
        68.6500,  -0.282188,    0.511,
        68.7000,  -0.277882,    0.511,
        68.7500,  -0.273884,    0.510,
        68.8000,  -0.269611,    0.508,
        68.8500,  -0.265530,    0.506,
        68.9000,  -0.261332,    0.501,
        68.9500,  -0.256583,    0.499,
        69.0000,  -0.252918,    0.497,
        69.0500,  -0.248879,    0.495,
        69.1000,  -0.244485,    0.494,
        69.1500,  -0.240402,    0.493,
        69.2000,  -0.236259,    0.492,
        69.2500,  -0.232121,    0.491,
        69.3000,  -0.227903,    0.491,
        69.3500,  -0.223792,    0.491,
        69.4000,  -0.219671,    0.491,
        69.4500,  -0.215403,    0.491,
        69.5000,  -0.211170,    0.491,
        69.5500,  -0.207033,    0.491,
        69.6000,  -0.202846,    0.491,
        69.6500,  -0.198716,    0.489,
        69.7000,  -0.194363,    0.479,
        69.7500,  -0.190396,    0.474,
        69.8000,  -0.186260,    0.474,
        69.8500,  -0.181957,    0.473,
        69.9000,  -0.177988,    0.472,
        69.9500,  -0.173839,    0.472,
        70.0000,  -0.169640,    0.472,
        70.0500,  -0.165480,    0.472,
        70.1000,  -0.161133,    0.472,
        70.1500,  -0.157006,    0.472,
        70.2000,  -0.152837,    0.472,
        70.2500,  -0.148721,    0.471,
        70.3000,  -0.144489,    0.471,
        70.3500,  -0.140348,    0.467,
        70.4000,  -0.136305,    0.465,
        70.4500,  -0.132039,    0.464,
        70.5000,  -0.128015,    0.463,
        70.5500,  -0.123757,    0.463,
        70.6000,  -0.119638,    0.463,
        70.6500,  -0.115457,    0.463,
        70.7000,  -0.111142,    0.461,
        70.7500,  -0.106933,    0.458,
        70.8000,  -0.102791,    0.454,
        70.8500,  -0.098782,    0.453,
        70.9000,  -0.094496,    0.452,
        70.9500,  -0.090371,    0.451,
        71.0000,  -0.086203,    0.452,
        71.0500,  -0.082111,    0.452,
        71.1000,  -0.077945,    0.450,
        71.1500,  -0.073746,    0.448,
        71.2000,  -0.069766,    0.448,
        71.2500,  -0.065366,    0.448,
        71.3000,  -0.061232,    0.448,
        71.3500,  -0.056974,    0.449,
        71.4000,  -0.052877,    0.449,
        71.4500,  -0.048719,    0.449,
        71.5000,  -0.044685,    0.449,
        71.5500,  -0.040353,    0.449,
        71.6000,  -0.036214,    0.450,
        71.6500,  -0.032100,    0.450,
        71.7000,  -0.029686,    0.449,
        71.7500,  -0.029711,    0.446,
