time,Force,Displacement
        36.7000,  -2.945229,    2.540,
        36.7500,  -2.941113,    2.549,
        36.8000,  -2.937080,    2.558,
        36.8500,  -2.932758,    2.568,
        36.9000,  -2.928628,    2.577,
        36.9500,  -2.924300,    2.587,
        37.0000,  -2.920293,    2.595,
        37.0500,  -2.916005,    2.606,
        37.1000,  -2.911865,    2.615,
        37.1500,  -2.907772,    2.624,
        37.2000,  -2.903539,    2.634,
        37.2500,  -2.899370,    2.644,
        37.3000,  -2.895307,    2.653,
        37.3500,  -2.891043,    2.664,
        37.4000,  -2.886963,    2.673,
        37.4500,  -2.882793,    2.684,
        37.5000,  -2.878655,    2.694,
        37.5500,  -2.874317,    2.705,
        37.6000,  -2.870106,    2.715,
        37.6500,  -2.866035,    2.724,
        37.7000,  -2.861844,    2.735,
        37.7500,  -2.857704,    2.745,
        37.8000,  -2.853464,    2.755,
        37.8500,  -2.849381,    2.763,
        37.9000,  -2.845223,    2.773,
        37.9500,  -2.841129,    2.783,
        38.0000,  -2.837054,    2.793,
        38.0500,  -2.832651,    2.805,
        38.1000,  -2.828702,    2.813,
        38.1500,  -2.824315,    2.825,
        38.2000,  -2.820141,    2.833,
        38.2500,  -2.815993,    2.843,
        38.3000,  -2.811862,    2.853,
        38.3500,  -2.807582,    2.865,
        38.4000,  -2.803581,    2.874,
        38.4500,  -2.799426,    2.884,
        38.5000,  -2.795180,    2.896,
        38.5500,  -2.791075,    2.906,
        38.6000,  -2.786901,    2.917,
        38.6500,  -2.782769,    2.928,
        38.7000,  -2.778677,    2.938,
        38.7500,  -2.774467,    2.949,
        38.8000,  -2.770006,    2.962,
        38.8500,  -2.766030,    2.971,
        38.9000,  -2.761787,    2.982,
        38.9500,  -2.757741,    2.993,
        39.0000,  -2.753601,    3.003,
        39.0500,  -2.749274,    3.015,
        39.1000,  -2.745209,    3.024,
        39.1500,  -2.741079,    3.035,
        39.2000,  -2.736858,    3.046,
        39.2500,  -2.732808,    3.056,
        39.3000,  -2.728611,    3.068,
        39.3500,  -2.724459,    3.077,
        39.4000,  -2.720165,    3.089,
        39.4500,  -2.715942,    3.100,
        39.5000,  -2.711800,    3.110,
        39.5500,  -2.707609,    3.122,
        39.6000,  -2.703474,    3.132,
        39.6500,  -2.699355,    3.143,
        39.7000,  -2.695186,    3.154,
        39.7500,  -2.691021,    3.165,
        39.8000,  -2.686943,    3.175,
        39.8500,  -2.682766,    3.186,
        39.9000,  -2.678557,    3.196,
        39.9500,  -2.674459,    3.206,
        40.0000,  -2.670158,    3.217,
        40.0500,  -2.665878,    3.228,
        40.1000,  -2.661758,    3.238,
        40.1500,  -2.657735,    3.247,
        40.2000,  -2.653391,    3.260,
        40.2500,  -2.649427,    3.268,
        40.3000,  -2.645169,    3.280,
        40.3500,  -2.640973,    3.290,
        40.4000,  -2.636914,    3.299,
        40.4500,  -2.632679,    3.310,
        40.5000,  -2.628476,    3.321,
        40.5500,  -2.624399,    3.329,
        40.6000,  -2.620245,    3.339,
        40.6500,  -2.615975,    3.350,
        40.7000,  -2.611776,    3.360,
        40.7500,  -2.607654,    3.371,
        40.8000,  -2.603479,    3.381,
        40.8500,  -2.599247,    3.390,
        40.9000,  -2.595025,    3.394,
        40.9500,  -2.591085,    3.402,
        41.0000,  -2.586807,    3.411,
        41.0500,  -2.582760,    3.419,
        41.1000,  -2.578535,    3.430,
        41.1500,  -2.574407,    3.440,
        41.2000,  -2.570208,    3.451,
        41.2500,  -2.566064,    3.462,
        41.3000,  -2.561863,    3.474,
        41.3500,  -2.557652,    3.485,
        41.4000,  -2.553412,    3.497,
        41.4500,  -2.549368,    3.509,
        41.5000,  -2.545195,    3.520,
        41.5500,  -2.541000,    3.533,
        41.6000,  -2.536939,    3.545,
        41.6500,  -2.532787,    3.556,
        41.7000,  -2.528498,    3.570,
        41.7500,  -2.524304,    3.581,
        41.8000,  -2.520349,    3.591,
        41.8500,  -2.516106,    3.604,
        41.9000,  -2.511892,    3.617,
        41.9500,  -2.507667,    3.629,
        42.0000,  -2.503441,    3.642,
        42.0500,  -2.499450,    3.654,
        42.1000,  -2.495195,    3.666,
        42.1500,  -2.491037,    3.679,
        42.2000,  -2.486860,    3.691,
        42.2500,  -2.482717,    3.704,
        42.3000,  -2.478562,    3.716,
        42.3500,  -2.474397,    3.729,
        42.4000,  -2.470182,    3.740,
        42.4500,  -2.466178,    3.749,
        42.5000,  -2.461987,    3.761,
        42.5500,  -2.457490,    3.768,
        42.6000,  -2.452884,    3.750,
        42.6500,  -2.449263,    3.752,
        42.7000,  -2.445144,    3.762,
        42.7500,  -2.440972,    3.772,
        42.8000,  -2.436788,    3.784,
        42.8500,  -2.432769,    3.795,
        42.9000,  -2.428658,    3.806,
        42.9500,  -2.424402,    3.818,
        43.0000,  -2.420215,    3.830,
        43.0500,  -2.416111,    3.841,
        43.1000,  -2.411920,    3.854,
        43.1500,  -2.407719,    3.866,
        43.2000,  -2.403546,    3.879,
        43.2500,  -2.399404,    3.890,
        43.3000,  -2.395131,    3.902,
        43.3500,  -2.390926,    3.914,
        43.4000,  -2.386883,    3.923,
        43.4500,  -2.382685,    3.936,
        43.5000,  -2.378590,    3.947,
        43.5500,  -2.374375,    3.959,
        43.6000,  -2.369933,    3.959,
        43.6500,  -2.365970,    3.955,
        43.7000,  -2.361831,    3.963,
        43.7500,  -2.357737,    3.971,
        43.8000,  -2.353476,    3.982,
        43.8500,  -2.349298,    3.991,
        43.9000,  -2.345050,    4.001,
        43.9500,  -2.340978,    4.010,
        44.0000,  -2.336850,    4.020,
        44.0500,  -2.332698,    4.032,
        44.1000,  -2.328496,    4.044,
        44.1500,  -2.324460,    4.054,
        44.2000,  -2.320284,    4.066,
        44.2500,  -2.315974,    4.080,
        44.3000,  -2.311950,    4.091,
        44.3500,  -2.307693,    4.104,
        44.4000,  -2.303682,    4.115,
        44.4500,  -2.299369,    4.129,
        44.5000,  -2.295062,    4.142,
        44.5500,  -2.291168,    4.152,
        44.6000,  -2.286725,    4.167,
        44.6500,  -2.282734,    4.179,
        44.7000,  -2.278482,    4.192,
        44.7500,  -2.274417,    4.204,
        44.8000,  -2.270229,    4.217,
        44.8500,  -2.266119,    4.229,
        44.9000,  -2.261904,    4.243,
        44.9500,  -2.257684,    4.255,
        45.0000,  -2.253639,    4.268,
        45.0500,  -2.249381,    4.282,
        45.1000,  -2.245273,    4.295,
        45.1500,  -2.240998,    4.308,
        45.2000,  -2.236827,    4.321,
        45.2500,  -2.232621,    4.335,
        45.3000,  -2.228460,    4.348,
        45.3500,  -2.224328,    4.362,
        45.4000,  -2.220198,    4.375,
        45.4500,  -2.216038,    4.390,
        45.5000,  -2.211910,    4.402,
        45.5500,  -2.207769,    4.415,
        45.6000,  -2.203520,    4.430,
        45.6500,  -2.199534,    4.440,
        45.7000,  -2.195235,    4.455,
        45.7500,  -2.190984,    4.469,
        45.8000,  -2.186770,    4.482,
        45.8500,  -2.182623,    4.495,
        45.9000,  -2.178420,    4.509,
        45.9500,  -2.174370,    4.521,
        46.0000,  -2.170194,    4.535,
        46.0500,  -2.166072,    4.549,
        46.1000,  -2.161858,    4.563,
        46.1500,  -2.157747,    4.576,
        46.2000,  -2.153501,    4.590,
        46.2500,  -2.149454,    4.602,
        46.3000,  -2.145285,    4.616,
        46.3500,  -2.141105,    4.629,
        46.4000,  -2.136782,    4.644,
        46.4500,  -2.132668,    4.657,
        46.5000,  -2.128382,    4.671,
        46.5500,  -2.124280,    4.683,
        46.6000,  -2.120164,    4.696,
        46.6500,  -2.116012,    4.709,
        46.7000,  -2.111788,    4.722,
        46.7500,  -2.107705,    4.733,
        46.8000,  -2.103498,    4.745,
        46.8500,  -2.099381,    4.756,
        46.9000,  -2.095306,    4.768,
        46.9500,  -2.091017,    4.781,
        47.0000,  -2.086838,    4.793,
        47.0500,  -2.082589,    4.806,
        47.1000,  -2.078438,    4.816,
        47.1500,  -2.074235,    4.828,
        47.2000,  -2.070086,    4.837,
        47.2500,  -2.065891,    4.844,
        47.3000,  -2.061831,    4.852,
        47.3500,  -2.057583,    4.864,
        47.4000,  -2.053567,    4.874,
        47.4500,  -2.049340,    4.886,
        47.5000,  -2.045246,    4.896,
        47.5500,  -2.040964,    4.909,
        47.6000,  -2.036830,    4.915,
        47.6500,  -2.032515,    4.917,
        47.7000,  -2.028026,    4.902,
        47.7500,  -2.023985,    4.896,
        47.8000,  -2.019988,    4.902,
        47.8500,  -2.015872,    4.911,
        47.9000,  -2.011756,    4.921,
        47.9500,  -2.007738,    4.932,
        48.0000,  -2.003465,    4.945,
        48.0500,  -1.999314,    4.959,
        48.1000,  -1.995268,    4.970,
        48.1500,  -1.991041,    4.983,
        48.2000,  -1.986930,    4.995,
        48.2500,  -1.982780,    5.007,
        48.3000,  -1.978507,    5.022,
        48.3500,  -1.974321,    5.036,
        48.4000,  -1.970038,    5.052,
        48.4500,  -1.965976,    5.064,
        48.5000,  -1.961820,    5.078,
        48.5500,  -1.957617,    5.093,
        48.6000,  -1.953558,    5.104,
        48.6500,  -1.949365,    5.119,
        48.7000,  -1.945183,    5.132,
        48.7500,  -1.941100,    5.144,
        48.8000,  -1.936885,    5.157,
        48.8500,  -1.932828,    5.169,
        48.9000,  -1.928540,    5.183,
        48.9500,  -1.924482,    5.194,
        49.0000,  -1.920037,    5.209,
        49.0500,  -1.915856,    5.221,
        49.1000,  -1.911943,    5.232,
        49.1500,  -1.907578,    5.246,
        49.2000,  -1.903411,    5.256,
        49.2500,  -1.899290,    5.269,
        49.3000,  -1.895283,    5.283,
        49.3500,  -1.890954,    5.297,
        49.4000,  -1.886841,    5.306,
        49.4500,  -1.882792,    5.318,
        49.5000,  -1.878536,    5.331,
        49.5500,  -1.874281,    5.344,
        49.6000,  -1.870272,    5.351,
        49.6500,  -1.866044,    5.365,
        49.7000,  -1.861733,    5.379,
        49.7500,  -1.857604,    5.392,
        49.8000,  -1.853431,    5.403,
        49.8500,  -1.849359,    5.415,
        49.9000,  -1.845106,    5.429,
        49.9500,  -1.841057,    5.438,
        50.0000,  -1.836855,    5.450,
        50.0500,  -1.832661,    5.463,
        50.1000,  -1.828495,    5.476,
        50.1500,  -1.824240,    5.482,
        50.2000,  -1.820136,    5.485,
        50.2500,  -1.816085,    5.493,
        50.3000,  -1.811861,    5.503,
        50.3500,  -1.806985,    5.490,
        50.4000,  -1.802682,    5.448,
        50.4500,  -1.799170,    5.453,
        50.5000,  -1.795213,    5.462,
        50.5500,  -1.790949,    5.476,
        50.6000,  -1.786899,    5.488,
        50.6500,  -1.782641,    5.499,
        50.7000,  -1.778596,    5.509,
        50.7500,  -1.774403,    5.522,
        50.8000,  -1.770266,    5.536,
        50.8500,  -1.766242,    5.547,
        50.9000,  -1.761935,    5.564,
        50.9500,  -1.757641,    5.579,
        51.0000,  -1.753508,    5.593,
        51.0500,  -1.749247,    5.608,
        51.1000,  -1.745130,    5.621,
        51.1500,  -1.741085,    5.636,
        51.2000,  -1.736915,    5.651,
        51.2500,  -1.732670,    5.667,
        51.3000,  -1.728515,    5.681,
        51.3500,  -1.724329,    5.691,
        51.4000,  -1.720061,    5.699,
        51.4500,  -1.716006,    5.709,
        51.5000,  -1.711978,    5.722,
        51.5500,  -1.707772,    5.737,
        51.6000,  -1.703634,    5.752,
        51.6500,  -1.699296,    5.768,
        51.7000,  -1.695152,    5.783,
        51.7500,  -1.690958,    5.796,
        51.8000,  -1.686875,    5.808,
        51.8500,  -1.682578,    5.823,
        51.9000,  -1.678520,    5.835,
        51.9500,  -1.674307,    5.848,
        52.0000,  -1.670200,    5.860,
        52.0500,  -1.665978,    5.875,
        52.1000,  -1.661960,    5.886,
        52.1500,  -1.657721,    5.897,
        52.2000,  -1.653508,    5.911,
        52.2500,  -1.649319,    5.919,
        52.3000,  -1.645075,    5.932,
        52.3500,  -1.640922,    5.940,
        52.4000,  -1.636649,    5.952,
        52.4500,  -1.632564,    5.963,
        52.5000,  -1.628449,    5.976,
        52.5500,  -1.624341,    5.987,
        52.6000,  -1.620136,    5.997,
        52.6500,  -1.616055,    6.005,
        52.7000,  -1.611818,    6.017,
        52.7500,  -1.607623,    6.028,
        52.8000,  -1.603503,    6.037,
        52.8500,  -1.599277,    6.048,
        52.9000,  -1.595277,    6.057,
        52.9500,  -1.590833,    6.072,
        53.0000,  -1.586692,    6.083,
        53.0500,  -1.582527,    6.092,
        53.1000,  -1.578421,    6.102,
        53.1500,  -1.574278,    6.113,
        53.2000,  -1.569803,    6.112,
        53.2500,  -1.564250,    6.022,
        53.3000,  -1.559946,    5.912,
        53.3500,  -1.556795,    5.850,
        53.4000,  -1.553090,    5.825,
        53.4500,  -1.548995,    5.814,
        53.5000,  -1.544986,    5.805,
        53.5500,  -1.540801,    5.806,
        53.6000,  -1.536565,    5.810,
        53.6500,  -1.532340,    5.814,
        53.7000,  -1.528263,    5.810,
        53.7500,  -1.524104,    5.813,
        53.8000,  -1.520083,    5.817,
        53.8500,  -1.515880,    5.825,
        53.9000,  -1.511685,    5.832,
        53.9500,  -1.507500,    5.835,
        54.0000,  -1.503269,    5.837,
        54.0500,  -1.499227,    5.839,
        54.1000,  -1.495087,    5.841,
        54.1500,  -1.490815,    5.846,
        54.2000,  -1.486689,    5.848,
        54.2500,  -1.482421,    5.854,
        54.3000,  -1.478236,    5.858,
        54.3500,  -1.474047,    5.856,
        54.4000,  -1.469683,    5.846,
        54.4500,  -1.465807,    5.840,
        54.5000,  -1.461564,    5.841,
        54.5500,  -1.457348,    5.839,
        54.6000,  -1.453304,    5.840,
        54.6500,  -1.449243,    5.841,
        54.7000,  -1.445032,    5.846,
        54.7500,  -1.440871,    5.852,
        54.8000,  -1.436728,    5.858,
        54.8500,  -1.432641,    5.864,
        54.9000,  -1.428430,    5.872,
        54.9500,  -1.424132,    5.882,
        55.0000,  -1.420004,    5.889,
        55.0500,  -1.415802,    5.898,
        55.1000,  -1.411625,    5.906,
        55.1500,  -1.407674,    5.911,
        55.2000,  -1.403349,    5.921,
        55.2500,  -1.399224,    5.929,
        55.3000,  -1.395090,    5.937,
        55.3500,  -1.390931,    5.944,
        55.4000,  -1.386747,    5.951,
        55.4500,  -1.382640,    5.959,
        55.5000,  -1.378527,    5.968,
        55.5500,  -1.374163,    5.980,
        55.6000,  -1.370031,    5.986,
        55.6500,  -1.365765,    5.991,
        55.7000,  -1.361681,    5.998,
        55.7500,  -1.357464,    6.003,
        55.8000,  -1.353295,    6.007,
        55.8500,  -1.349230,    6.015,
        55.9000,  -1.345142,    6.024,
        55.9500,  -1.340887,    6.034,
        56.0000,  -1.336826,    6.039,
        56.0500,  -1.332596,    6.045,
        56.1000,  -1.328340,    6.049,
        56.1500,  -1.324262,    6.055,
        56.2000,  -1.320000,    6.061,
        56.2500,  -1.315751,    6.063,
        56.3000,  -1.311526,    6.066,
        56.3500,  -1.307445,    6.067,
        56.4000,  -1.303304,    6.069,
        56.4500,  -1.299123,    6.073,
        56.5000,  -1.294948,    6.075,
        56.5500,  -1.290829,    6.073,
        56.6000,  -1.286581,    6.074,
        56.6500,  -1.282583,    6.075,
        56.7000,  -1.278387,    6.080,
        56.7500,  -1.274282,    6.085,
        56.8000,  -1.270109,    6.092,
        56.8500,  -1.265855,    6.099,
        56.9000,  -1.261665,    6.104,
        56.9500,  -1.257554,    6.109,
        57.0000,  -1.253280,    6.115,
        57.0500,  -1.249103,    6.119,
        57.1000,  -1.244965,    6.122,
        57.1500,  -1.240886,    6.125,
        57.2000,  -1.236666,    6.125,
        57.2500,  -1.232257,    6.125,
        57.3000,  -1.228412,    6.118,
        57.3500,  -1.224178,    6.122,
        57.4000,  -1.220058,    6.123,
        57.4500,  -1.215838,    6.120,
        57.5000,  -1.211568,    6.118,
        57.5500,  -1.207322,    6.119,
        57.6000,  -1.203319,    6.121,
        57.6500,  -1.199060,    6.126,
        57.7000,  -1.195073,    6.131,
        57.7500,  -1.190873,    6.140,
        57.8000,  -1.186751,    6.148,
        57.8500,  -1.182621,    6.157,
        57.9000,  -1.178405,    6.167,
        57.9500,  -1.174313,    6.174,
        58.0000,  -1.170175,    6.183,
        58.0500,  -1.166011,    6.192,
        58.1000,  -1.161843,    6.201,
        58.1500,  -1.157556,    6.209,
        58.2000,  -1.153344,    6.216,
        58.2500,  -1.149167,    6.223,
        58.3000,  -1.144830,    6.221,
        58.3500,  -1.140714,    6.218,
        58.4000,  -1.136254,    6.206,
        58.4500,  -1.132257,    6.191,
        58.5000,  -1.128328,    6.183,
        58.5500,  -1.123884,    6.177,
        58.6000,  -1.117768,    6.075,
        58.6500,  -1.115237,    5.999,
        58.7000,  -1.111639,    5.997,
        58.7500,  -1.107607,    5.994,
        58.8000,  -1.103383,    6.001,
        58.8500,  -1.099147,    6.008,
        58.9000,  -1.095071,    6.012,
        58.9500,  -1.090849,    6.019,
        59.0000,  -1.086551,    6.027,
        59.0500,  -1.082590,    6.035,
        59.1000,  -1.078425,    6.045,
        59.1500,  -1.074331,    6.053,
        59.2000,  -1.070197,    6.065,
        59.2500,  -1.066026,    6.077,
        59.3000,  -1.061752,    6.087,
        59.3500,  -1.057585,    6.093,
        59.4000,  -1.053517,    6.102,
        59.4500,  -1.049256,    6.114,
        59.5000,  -1.045034,    6.125,
        59.5500,  -1.040962,    6.135,
        59.6000,  -1.036628,    6.145,
        59.6500,  -1.032640,    6.150,
        59.7000,  -1.028323,    6.159,
        59.7500,  -1.024146,    6.163,
        59.8000,  -1.020032,    6.168,
        59.8500,  -1.015864,    6.174,
        59.9000,  -1.011817,    6.176,
        59.9500,  -1.006519,    6.147,
        60.0000,  -1.001982,    6.041,
        60.0500,  -0.998978,    6.012,
        60.1000,  -0.994637,    6.006,
        60.1500,  -0.990660,    5.996,
        60.2000,  -0.986497,    5.995,
        60.2500,  -0.982388,    5.997,
        60.3000,  -0.978207,    5.995,
        60.3500,  -0.974136,    5.994,
        60.4000,  -0.969861,    5.995,
        60.4500,  -0.965815,    5.996,
        60.5000,  -0.961589,    5.995,
        60.5500,  -0.957531,    5.995,
        60.6000,  -0.953436,    5.999,
        60.6500,  -0.949155,    6.003,
        60.7000,  -0.945059,    6.007,
        60.7500,  -0.940802,    6.011,
        60.8000,  -0.936740,    6.016,
        60.8500,  -0.932497,    6.024,
        60.9000,  -0.928212,    6.031,
        60.9500,  -0.924180,    6.036,
        61.0000,  -0.919910,    6.041,
        61.0500,  -0.915735,    6.038,
        61.1000,  -0.911418,    6.025,
        61.1500,  -0.907502,    6.024,
        61.2000,  -0.903396,    6.026,
        61.2500,  -0.899011,    6.026,
        61.3000,  -0.894810,    6.017,
        61.3500,  -0.890477,    5.993,
        61.4000,  -0.885635,    5.936,
        61.4500,  -0.882320,    5.920,
        61.5000,  -0.878092,    5.923,
        61.5500,  -0.874155,    5.923,
        61.6000,  -0.869929,    5.929,
        61.6500,  -0.865833,    5.936,
        61.7000,  -0.861840,    5.944,
        61.7500,  -0.857696,    5.957,
        61.8000,  -0.853425,    5.971,
        61.8500,  -0.849293,    5.979,
        61.9000,  -0.845173,    5.989,
        61.9500,  -0.840993,    6.001,
        62.0000,  -0.836771,    6.016,
        62.0500,  -0.832566,    6.027,
        62.1000,  -0.828366,    6.041,
        62.1500,  -0.824198,    6.054,
        62.2000,  -0.820153,    6.066,
        62.2500,  -0.815778,    6.082,
        62.3000,  -0.811788,    6.092,
        62.3500,  -0.807583,    6.104,
        62.4000,  -0.803476,    6.113,
        62.4500,  -0.799341,    6.124,
        62.5000,  -0.795241,    6.136,
        62.5500,  -0.791189,    6.148,
        62.6000,  -0.786406,    6.166,
        62.6500,  -0.782666,    6.173,
        62.7000,  -0.778474,    6.182,
        62.7500,  -0.773956,    6.182,
        62.8000,  -0.770003,    6.185,
        62.8500,  -0.765756,    6.192,
        62.9000,  -0.761589,    6.192,
        62.9500,  -0.757189,    6.178,
        63.0000,  -0.752668,    6.142,
        63.0500,  -0.749037,    6.128,
        63.1000,  -0.744979,    6.129,
        63.1500,  -0.740862,    6.131,
        63.2000,  -0.736619,    6.130,
        63.2500,  -0.732461,    6.127,
        63.3000,  -0.728148,    6.120,
        63.3500,  -0.724063,    6.121,
        63.4000,  -0.719974,    6.124,
        63.4500,  -0.715622,    6.119,
        63.5000,  -0.709285,    6.031,
        63.5500,  -0.697664,    5.500,
        63.6000,  -0.703642,    5.413,
        63.6500,  -0.700558,    5.405,
        63.7000,  -0.695373,    5.419,
        63.7500,  -0.690997,    5.426,
        63.8000,  -0.686807,    5.430,
        63.8500,  -0.682603,    5.436,
        63.9000,  -0.678502,    5.441,
        63.9500,  -0.674143,    5.452,
        64.0000,  -0.670014,    5.463,
        64.0500,  -0.665878,    5.474,
        64.1000,  -0.661716,    5.486,
        64.1500,  -0.657725,    5.497,
        64.2000,  -0.653303,    5.510,
        64.2500,  -0.649259,    5.516,
        64.3000,  -0.645166,    5.526,
        64.3500,  -0.640978,    5.537,
        64.4000,  -0.636847,    5.548,
        64.4500,  -0.632709,    5.559,
        64.5000,  -0.628425,    5.570,
        64.5500,  -0.624262,    5.578,
        64.6000,  -0.619901,    5.586,
        64.6500,  -0.615877,    5.592,
        64.7000,  -0.611569,    5.600,
        64.7500,  -0.607629,    5.608,
        64.8000,  -0.603441,    5.620,
        64.8500,  -0.599243,    5.630,
        64.9000,  -0.595055,    5.640,
        64.9500,  -0.590874,    5.646,
        65.0000,  -0.586796,    5.654,
        65.0500,  -0.582661,    5.663,
        65.1000,  -0.578508,    5.671,
        65.1500,  -0.574356,    5.684,
        65.2000,  -0.570109,    5.697,
        65.2500,  -0.565832,    5.713,
        65.3000,  -0.561674,    5.725,
        65.3500,  -0.557634,    5.734,
        65.4000,  -0.553314,    5.747,
        65.4500,  -0.549301,    5.756,
        65.5000,  -0.545158,    5.768,
        65.5500,  -0.541059,    5.781,
        65.6000,  -0.536779,    5.793,
        65.6500,  -0.532635,    5.804,
        65.7000,  -0.528610,    5.814,
        65.7500,  -0.524338,    5.827,
        65.8000,  -0.520110,    5.841,
        65.8500,  -0.515866,    5.855,
        65.9000,  -0.511679,    5.869,
        65.9500,  -0.507653,    5.880,
        66.0000,  -0.503413,    5.893,
        66.0500,  -0.499387,    5.905,
        66.1000,  -0.495032,    5.920,
        66.1500,  -0.491004,    5.931,
        66.2000,  -0.486789,    5.944,
        66.2500,  -0.482635,    5.953,
        66.3000,  -0.478504,    5.963,
        66.3500,  -0.474332,    5.975,
        66.4000,  -0.470225,    5.986,
        66.4500,  -0.465843,    5.997,
        66.5000,  -0.461575,    6.007,
        66.5500,  -0.457573,    6.015,
        66.6000,  -0.453340,    6.024,
        66.6500,  -0.449022,    6.031,
        66.7000,  -0.444900,    6.023,
        66.7500,  -0.440890,    6.022,
        66.8000,  -0.436522,    6.030,
        66.8500,  -0.432577,    6.036,
        66.9000,  -0.428498,    6.045,
        66.9500,  -0.424348,    6.056,
        67.0000,  -0.420212,    6.068,
        67.0500,  -0.415883,    6.081,
        67.1000,  -0.411676,    6.094,
        67.1500,  -0.407231,    6.097,
        67.2000,  -0.403408,    6.100,
        67.2500,  -0.399335,    6.115,
        67.3000,  -0.395048,    6.129,
        67.3500,  -0.391075,    6.140,
        67.4000,  -0.386826,    6.154,
        67.4500,  -0.382518,    6.166,
        67.5000,  -0.378388,    6.173,
        67.5500,  -0.374341,    6.181,
        67.6000,  -0.370016,    6.186,
        67.6500,  -0.365882,    6.193,
        67.7000,  -0.361603,    6.207,
        67.7500,  -0.357542,    6.216,
        67.8000,  -0.353373,    6.225,
        67.8500,  -0.349152,    6.236,
        67.9000,  -0.344988,    6.244,
        67.9500,  -0.340835,    6.254,
        68.0000,  -0.336749,    6.263,
        68.0500,  -0.332653,    6.275,
        68.1000,  -0.328548,    6.286,
        68.1500,  -0.324172,    6.300,
        68.2000,  -0.320170,    6.309,
        68.2500,  -0.315993,    6.320,
        68.3000,  -0.311540,    6.333,
        68.3500,  -0.307422,    6.339,
        68.4000,  -0.303362,    6.350,
        68.4500,  -0.299184,    6.363,
        68.5000,  -0.295099,    6.375,
        68.5500,  -0.291020,    6.386,
        68.6000,  -0.286888,    6.400,
        68.6500,  -0.282548,    6.415,
        68.7000,  -0.278466,    6.426,
        68.7500,  -0.274244,    6.438,
        68.8000,  -0.270195,    6.451,
        68.8500,  -0.266044,    6.465,
        68.9000,  -0.261773,    6.480,
        68.9500,  -0.257433,    6.493,
        69.0000,  -0.253301,    6.505,
        69.0500,  -0.249328,    6.517,
        69.1000,  -0.245046,    6.532,
        69.1500,  -0.240934,    6.543,
        69.2000,  -0.236781,    6.556,
        69.2500,  -0.232613,    6.569,
        69.3000,  -0.228439,    6.581,
        69.3500,  -0.224352,    6.593,
        69.4000,  -0.220169,    6.605,
        69.4500,  -0.215908,    6.618,
        69.5000,  -0.211874,    6.629,
        69.5500,  -0.207454,    6.642,
        69.6000,  -0.203252,    6.653,
        69.6500,  -0.199180,    6.663,
        69.7000,  -0.195213,    6.673,
        69.7500,  -0.190747,    6.688,
        69.8000,  -0.186873,    6.698,
        69.8500,  -0.182638,    6.711,
        69.9000,  -0.178321,    6.726,
        69.9500,  -0.174323,    6.736,
        70.0000,  -0.170159,    6.748,
        70.0500,  -0.166004,    6.757,
        70.1000,  -0.161743,    6.768,
        70.1500,  -0.157489,    6.779,
        70.2000,  -0.153316,    6.791,
        70.2500,  -0.149044,    6.804,
        70.3000,  -0.144995,    6.808,
        70.3500,  -0.140906,    6.815,
        70.4000,  -0.136821,    6.825,
        70.4500,  -0.132489,    6.835,
        70.5000,  -0.128493,    6.844,
        70.5500,  -0.124328,    6.856,
        70.6000,  -0.120245,    6.867,
        70.6500,  -0.115922,    6.879,
        70.7000,  -0.111563,    6.887,
        70.7500,  -0.107340,    6.888,
        70.8000,  -0.103313,    6.894,
        70.8500,  -0.099293,    6.903,
        70.9000,  -0.095082,    6.915,
        70.9500,  -0.090842,    6.926,
        71.0000,  -0.086674,    6.938,
        71.0500,  -0.082705,    6.948,
        71.1000,  -0.078537,    6.961,
        71.1500,  -0.074294,    6.974,
        71.2000,  -0.070178,    6.986,
        71.2500,  -0.066043,    6.996,
        71.3000,  -0.061667,    7.011,
        71.3500,  -0.057553,    7.020,
        71.4000,  -0.053313,    7.028,
        71.4500,  -0.049202,    7.039,
        71.5000,  -0.045111,    7.052,
        71.5500,  -0.040918,    7.066,
        71.6000,  -0.036946,    7.077,
        71.6500,  -0.032629,    7.092,
        71.7000,  -0.028502,    7.106,
        71.7500,  -0.024459,    7.119,
        71.8000,  -0.020146,    7.134,
        71.8500,  -0.016054,    7.142,
        71.9000,  -0.011712,    7.157,
        71.9500,  -0.007460,    7.170,
        72.0000,  -0.003397,    7.182,
        72.0500,   0.000762,    7.194,
        72.1000,   0.005049,    7.209,
        72.1500,   0.009302,    7.220,
        72.2000,   0.013322,    7.231,
        72.2500,   0.017616,    7.243,
        72.3000,   0.021796,    7.250,
        72.3500,   0.026031,    7.253,
        72.4000,   0.030222,    7.248,
        72.4500,   0.034451,    7.245,
        72.5000,   0.040746,    7.157,
        72.5500,   0.049513,    6.815,
        72.6000,   0.049590,    6.682,
        72.6500,   0.049892,    6.645,
        72.7000,   0.054502,    6.652,
        72.7500,   0.059513,    6.650,
        72.8000,   0.063650,    6.643,
        72.8500,   0.067555,    6.644,
        72.9000,   0.071967,    6.642,
        72.9500,   0.076133,    6.634,
        73.0000,   0.080168,    6.636,
        73.0500,   0.084359,    6.636,
        73.1000,   0.088678,    6.638,
        73.1500,   0.092939,    6.638,
        73.2000,   0.096900,    6.638,
        73.2500,   0.101068,    6.641,
        73.3000,   0.105091,    6.649,
        73.3500,   0.109233,    6.659,
        73.4000,   0.113571,    6.669,
        73.4500,   0.117561,    6.676,
        73.5000,   0.121699,    6.688,
