time,Force,Displacement
        20.4000,  -4.303781,    0.540,
        20.4500,  -4.299652,    0.542,
        20.5000,  -4.295469,    0.544,
        20.5500,  -4.291345,    0.546,
        20.6000,  -4.287170,    0.548,
        20.6500,  -4.283023,    0.550,
        20.7000,  -4.278702,    0.553,
        20.7500,  -4.274527,    0.554,
        20.8000,  -4.270380,    0.556,
        20.8500,  -4.266195,    0.558,
        20.9000,  -4.262066,    0.558,
        20.9500,  -4.257926,    0.560,
        21.0000,  -4.253782,    0.563,
        21.0500,  -4.249647,    0.565,
        21.1000,  -4.245449,    0.567,
        21.1500,  -4.241361,    0.569,
        21.2000,  -4.237191,    0.571,
        21.2500,  -4.232899,    0.573,
        21.3000,  -4.228665,    0.575,
        21.3500,  -4.224513,    0.577,
        21.4000,  -4.220400,    0.579,
        21.4500,  -4.216210,    0.581,
        21.5000,  -4.212087,    0.583,
        21.5500,  -4.207929,    0.585,
        21.6000,  -4.203799,    0.587,
        21.6500,  -4.199631,    0.589,
        21.7000,  -4.195457,    0.591,
        21.7500,  -4.191330,    0.593,
        21.8000,  -4.187100,    0.596,
        21.8500,  -4.182843,    0.598,
        21.9000,  -4.178656,    0.600,
        21.9500,  -4.174550,    0.602,
        22.0000,  -4.170394,    0.605,
        22.0500,  -4.166193,    0.607,
        22.1000,  -4.162056,    0.610,
        22.1500,  -4.157937,    0.611,
        22.2000,  -4.153778,    0.614,
        22.2500,  -4.149596,    0.615,
        22.3000,  -4.145432,    0.617,
        22.3500,  -4.141281,    0.619,
        22.4000,  -4.137000,    0.621,
        22.4500,  -4.132833,    0.623,
        22.5000,  -4.128639,    0.625,
        22.5500,  -4.124523,    0.626,
        22.6000,  -4.120363,    0.629,
        22.6500,  -4.116221,    0.631,
        22.7000,  -4.112073,    0.633,
        22.7500,  -4.107890,    0.635,
        22.8000,  -4.103757,    0.636,
        22.8500,  -4.099596,    0.638,
        22.9000,  -4.095454,    0.640,
        22.9500,  -4.091182,    0.642,
        23.0000,  -4.086938,    0.644,
        23.0500,  -4.082814,    0.646,
        23.1000,  -4.078658,    0.648,
        23.1500,  -4.074512,    0.651,
        23.2000,  -4.070339,    0.653,
        23.2500,  -4.066203,    0.655,
        23.3000,  -4.062106,    0.657,
        23.3500,  -4.057913,    0.660,
        23.4000,  -4.053782,    0.663,
        23.4500,  -4.049623,    0.665,
        23.5000,  -4.045393,    0.668,
        23.5500,  -4.041100,    0.671,
        23.6000,  -4.036979,    0.673,
        23.6500,  -4.032813,    0.677,
        23.7000,  -4.028688,    0.680,
        23.7500,  -4.024527,    0.682,
        23.8000,  -4.020360,    0.685,
        23.8500,  -4.016220,    0.688,
        23.9000,  -4.012081,    0.690,
        23.9500,  -4.007907,    0.693,
        24.0000,  -4.003756,    0.696,
        24.0500,  -3.999595,    0.699,
        24.1000,  -3.995280,    0.702,
        24.1500,  -3.991122,    0.705,
        24.2000,  -3.986978,    0.707,
        24.2500,  -3.982807,    0.710,
        24.3000,  -3.978671,    0.713,
        24.3500,  -3.974521,    0.716,
        24.4000,  -3.970385,    0.720,
        24.4500,  -3.966207,    0.722,
        24.5000,  -3.962089,    0.726,
        24.5500,  -3.957930,    0.729,
        24.6000,  -3.953794,    0.732,
        24.6500,  -3.949485,    0.735,
        24.7000,  -3.945260,    0.738,
        24.7500,  -3.941130,    0.741,
        24.8000,  -3.936990,    0.744,
        24.8500,  -3.932820,    0.747,
        24.9000,  -3.928647,    0.751,
        24.9500,  -3.924526,    0.753,
        25.0000,  -3.920399,    0.755,
        25.0500,  -3.916211,    0.759,
        25.1000,  -3.912073,    0.762,
        25.1500,  -3.907920,    0.764,
        25.2000,  -3.903717,    0.768,
        25.2500,  -3.899447,    0.771,
        25.3000,  -3.895256,    0.774,
        25.3500,  -3.891120,    0.777,
        25.4000,  -3.887000,    0.780,
        25.4500,  -3.882825,    0.783,
        25.5000,  -3.878697,    0.787,
        25.5500,  -3.874537,    0.789,
        25.6000,  -3.870374,    0.793,
        25.6500,  -3.866233,    0.797,
        25.7000,  -3.862103,    0.800,
        25.7500,  -3.857910,    0.803,
        25.8000,  -3.853600,    0.807,
        25.8500,  -3.849450,    0.810,
        25.9000,  -3.845315,    0.814,
        25.9500,  -3.841132,    0.817,
        26.0000,  -3.837008,    0.820,
        26.0500,  -3.832821,    0.825,
        26.1000,  -3.828689,    0.828,
        26.1500,  -3.824549,    0.831,
        26.2000,  -3.820397,    0.835,
