Time,Displacement,Force
         8.3500,  -5.308360,    0.087,
         8.4000,  -5.304096,    0.087,
         8.4500,  -5.299989,    0.087,
         8.5000,  -5.295813,    0.087,
         8.5500,  -5.291637,    0.088,
         8.6000,  -5.287563,    0.089,
         8.6500,  -5.283316,    0.089,
         8.7000,  -5.279225,    0.089,
         8.7500,  -5.275068,    0.089,
         8.8000,  -5.270910,    0.089,
         8.8500,  -5.266761,    0.090,
         8.9000,  -5.262573,    0.091,
         8.9500,  -5.258317,    0.091,
         9.0000,  -5.254095,    0.091,
         9.0500,  -5.249952,    0.092,
         9.1000,  -5.245791,    0.092,
         9.1500,  -5.241596,    0.093,
         9.2000,  -5.237510,    0.093,
         9.2500,  -5.233304,    0.093,
         9.3000,  -5.229134,    0.094,
         9.3500,  -5.225009,    0.094,
         9.4000,  -5.220863,    0.094,
         9.4500,  -5.216704,    0.095,
         9.5000,  -5.212548,    0.095,
         9.5500,  -5.208357,    0.096,
         9.6000,  -5.204078,    0.096,
         9.6500,  -5.199893,    0.096,
         9.7000,  -5.195744,    0.096,
         9.7500,  -5.191566,    0.097,
         9.8000,  -5.187456,    0.097,
         9.8500,  -5.183323,    0.098,
         9.9000,  -5.179092,    0.098,
         9.9500,  -5.174987,    0.098,
        10.0000,  -5.170843,    0.099,
        10.0500,  -5.166641,    0.099,
        10.1000,  -5.162503,    0.100,
        10.1500,  -5.158373,    0.100,
        10.2000,  -5.154092,    0.100,
        10.2500,  -5.149832,    0.101,
        10.3000,  -5.145707,    0.101,
        10.3500,  -5.141570,    0.102,
        10.4000,  -5.137393,    0.102,
        10.4500,  -5.133251,    0.102,
        10.5000,  -5.129109,    0.103,
        10.5500,  -5.124952,    0.103,
        10.6000,  -5.120786,    0.104,
        10.6500,  -5.116684,    0.104,
        10.7000,  -5.112484,    0.104,
        10.7500,  -5.108337,    0.105,
        10.8000,  -5.104113,    0.106,
        10.8500,  -5.099843,    0.106,
        10.9000,  -5.095687,    0.106,
        10.9500,  -5.091570,    0.106,
        11.0000,  -5.087396,    0.107,
        11.0500,  -5.083210,    0.107,
        11.1000,  -5.079078,    0.108,
        11.1500,  -5.074932,    0.108,
        11.2000,  -5.070781,    0.109,
        11.2500,  -5.066602,    0.109,
        11.3000,  -5.062499,    0.109,
        11.3500,  -5.058326,    0.110,
        11.4000,  -5.054105,    0.110,
        11.4500,  -5.049830,    0.110,
        11.5000,  -5.045672,    0.111,
        11.5500,  -5.041505,    0.112,
        11.6000,  -5.037365,    0.112,
        11.6500,  -5.033208,    0.112,
        11.7000,  -5.029070,    0.113,
        11.7500,  -5.024909,    0.113,
        11.8000,  -5.020764,    0.114,
        11.8500,  -5.016586,    0.114,
        11.9000,  -5.012443,    0.115,
        11.9500,  -5.008315,    0.115,
        12.0000,  -5.004106,    0.116,
        12.0500,  -4.999793,    0.117,
        12.1000,  -4.995633,    0.117,
        12.1500,  -4.991498,    0.118,
        12.2000,  -4.987336,    0.118,
        12.2500,  -4.983172,    0.119,
        12.3000,  -4.979042,    0.119,
        12.3500,  -4.974892,    0.119,
        12.4000,  -4.970743,    0.120,
        12.4500,  -4.966586,    0.121,
        12.5000,  -4.962438,    0.121,
        12.5500,  -4.958263,    0.121,
        12.6000,  -4.954059,    0.122,
        12.6500,  -4.949782,    0.122,
        12.7000,  -4.945644,    0.123,
        12.7500,  -4.941466,    0.123,
        12.8000,  -4.937332,    0.124,
        12.8500,  -4.933133,    0.124,
        12.9000,  -4.929010,    0.125,
        12.9500,  -4.924845,    0.125,
        13.0000,  -4.920729,    0.126,
        13.0500,  -4.916572,    0.127,
        13.1000,  -4.912414,    0.127,
        13.1500,  -4.908249,    0.128,
        13.2000,  -4.904042,    0.128,
        13.2500,  -4.899750,    0.129,
        13.3000,  -4.895596,    0.129,
        13.3500,  -4.891454,    0.130,
        13.4000,  -4.887281,    0.131,
        13.4500,  -4.883161,    0.131,
        13.5000,  -4.878983,    0.131,
        13.5500,  -4.874850,    0.132,
        13.6000,  -4.870683,    0.133,
        13.6500,  -4.866533,    0.133,
        13.7000,  -4.862388,    0.133,
        13.7500,  -4.858249,    0.134,
        13.8000,  -4.853953,    0.135,
        13.8500,  -4.849748,    0.136,
        13.9000,  -4.845573,    0.136,
        13.9500,  -4.841439,    0.136,
        14.0000,  -4.837275,    0.137,
        14.0500,  -4.833137,    0.138,
        14.1000,  -4.828978,    0.138,
        14.1500,  -4.824821,    0.139,
        14.2000,  -4.820686,    0.140,
        14.2500,  -4.816506,    0.140,
        14.3000,  -4.812372,    0.141,
        14.3500,  -4.808185,    0.142,
        14.4000,  -4.803884,    0.142,
        14.4500,  -4.799721,    0.142,
        14.5000,  -4.795541,    0.143,
        14.5500,  -4.791423,    0.144,
        14.6000,  -4.787253,    0.144,
        14.6500,  -4.783089,    0.145,
        14.7000,  -4.778959,    0.145,
        14.7500,  -4.774806,    0.146,
        14.8000,  -4.770620,    0.147,
        14.8500,  -4.766472,    0.147,
        14.9000,  -4.762332,    0.148,
        14.9500,  -4.758121,    0.149,
        15.0000,  -4.753831,    0.150,
        15.0500,  -4.749661,    0.150,
        15.1000,  -4.745537,    0.151,
        15.1500,  -4.741389,    0.152,
        15.2000,  -4.737198,    0.152,
        15.2500,  -4.733042,    0.152,
        15.3000,  -4.728941,    0.153,
        15.3500,  -4.724752,    0.154,
        15.4000,  -4.720589,    0.154,
        15.4500,  -4.716412,    0.155,
        15.5000,  -4.712337,    0.156,
        15.5500,  -4.708018,    0.157,
        15.6000,  -4.703786,    0.157,
        15.6500,  -4.699685,    0.158,
        15.7000,  -4.695478,    0.159,
        15.7500,  -4.691342,    0.159,
        15.8000,  -4.687201,    0.160,
        15.8500,  -4.683050,    0.161,
        15.9000,  -4.678875,    0.161,
        15.9500,  -4.674767,    0.162,
        16.0000,  -4.670574,    0.163,
        16.0500,  -4.666465,    0.163,
        16.1000,  -4.662271,    0.165,
        16.1500,  -4.657955,    0.165,
        16.2000,  -4.653806,    0.166,
        16.2500,  -4.649635,    0.167,
        16.3000,  -4.645473,    0.167,
        16.3500,  -4.641308,    0.168,
        16.4000,  -4.637181,    0.169,
        16.4500,  -4.633054,    0.169,
        16.5000,  -4.628855,    0.170,
        16.5500,  -4.624715,    0.171,
        16.6000,  -4.620574,    0.171,
        16.6500,  -4.616394,    0.171,
        16.7000,  -4.612153,    0.172,
        16.7500,  -4.607930,    0.173,
        16.8000,  -4.603794,    0.174,
        16.8500,  -4.599604,    0.175,
        16.9000,  -4.595458,    0.175,
        16.9500,  -4.591336,    0.176,
        17.0000,  -4.587175,    0.177,
        17.0500,  -4.582996,    0.178,
        17.1000,  -4.578899,    0.178,
        17.1500,  -4.574670,    0.179,
        17.2000,  -4.570605,    0.180,
        17.2500,  -4.566376,    0.180,
        17.3000,  -4.562054,    0.181,
        17.3500,  -4.557949,    0.182,
        17.4000,  -4.553724,    0.182,
        17.4500,  -4.549627,    0.183,
        17.5000,  -4.545443,    0.184,
        17.5500,  -4.541320,    0.185,
        17.6000,  -4.537177,    0.186,
        17.6500,  -4.532976,    0.186,
        17.7000,  -4.528859,    0.187,
        17.7500,  -4.524701,    0.188,
        17.8000,  -4.520596,    0.188,
        17.8500,  -4.516281,    0.189,
        17.9000,  -4.512039,    0.190,
        17.9500,  -4.507938,    0.191,
        18.0000,  -4.503749,    0.192,
        18.0500,  -4.499587,    0.192,
        18.1000,  -4.495455,    0.193,
        18.1500,  -4.491315,    0.194,
        18.2000,  -4.487181,    0.194,
        18.2500,  -4.482997,    0.194,
        18.3000,  -4.478862,    0.196,
        18.3500,  -4.474680,    0.196,
        18.4000,  -4.470516,    0.197,
        18.4500,  -4.466212,    0.199,
        18.5000,  -4.462053,    0.199,
        18.5500,  -4.457910,    0.200,
        18.6000,  -4.453791,    0.201,
        18.6500,  -4.449617,    0.201,
        18.7000,  -4.445457,    0.202,
        18.7500,  -4.441307,    0.203,
        18.8000,  -4.437152,    0.204,
        18.8500,  -4.433000,    0.205,
        18.9000,  -4.428820,    0.205,
        18.9500,  -4.424679,    0.206,
        19.0000,  -4.420425,    0.207,
        19.0500,  -4.416218,    0.207,
        19.1000,  -4.412035,    0.209,
        19.1500,  -4.407935,    0.209,
        19.2000,  -4.403767,    0.210,
        19.2500,  -4.399608,    0.211,
        19.3000,  -4.395448,    0.211,
