         0.0000,  -5.999772,   -0.018,
         0.0500,  -5.999354,   -0.018,
         0.1000,  -5.996586,   -0.016,
         0.1500,  -5.992624,   -0.013,
         0.2000,  -5.988543,   -0.010,
         0.2500,  -5.984479,   -0.007,
         0.3000,  -5.980281,   -0.005,
         0.3500,  -5.976058,   -0.003,
         0.4000,  -5.971809,    0.000,
         0.4500,  -5.967741,    0.001,
         0.5000,  -5.963614,    0.003,
         0.5500,  -5.959370,    0.005,
         0.6000,  -5.955159,    0.007,
         0.6500,  -5.950991,    0.009,
         0.7000,  -5.946912,    0.012,
         0.7500,  -5.942603,    0.014,
         0.8000,  -5.938465,    0.016,
         0.8500,  -5.934189,    0.018,
         0.9000,  -5.929911,    0.020,
         0.9500,  -5.925911,    0.022,
         1.0000,  -5.921651,    0.025,
         1.0500,  -5.917420,    0.027,
         1.1000,  -5.913307,    0.028,
         1.1500,  -5.909130,    0.031,
         1.2000,  -5.905017,    0.033,
         1.2500,  -5.900752,    0.035,
         1.3000,  -5.896692,    0.037,
         1.3500,  -5.892406,    0.040,
         1.4000,  -5.888366,    0.042,
         1.4500,  -5.884165,    0.044,
         1.5000,  -5.880037,    0.046,
         1.5500,  -5.875711,    0.049,
         1.6000,  -5.871444,    0.051,
         1.6500,  -5.867297,    0.054,
         1.7000,  -5.863116,    0.056,
         1.7500,  -5.859032,    0.058,
         1.8000,  -5.854775,    0.060,
         1.8500,  -5.850685,    0.063,
         1.9000,  -5.846531,    0.066,
         1.9500,  -5.842399,    0.069,
         2.0000,  -5.838166,    0.072,
         2.0500,  -5.834002,    0.075,
         2.1000,  -5.829857,    0.078,
         2.1500,  -5.825690,    0.081,
         2.2000,  -5.821560,    0.084,
         2.2500,  -5.817396,    0.087,
         2.3000,  -5.813020,    0.090,
         2.3500,  -5.808842,    0.093,
         2.4000,  -5.804744,    0.097,
         2.4500,  -5.800455,    0.100,
         2.5000,  -5.796369,    0.104,
         2.5500,  -5.792271,    0.108,
         2.6000,  -5.788092,    0.111,
         2.6500,  -5.783861,    0.114,
         2.7000,  -5.779759,    0.119,
         2.7500,  -5.775674,    0.123,
         2.8000,  -5.771494,    0.126,
         2.8500,  -5.767236,    0.130,
         2.9000,  -5.763123,    0.134,
         2.9500,  -5.758986,    0.138,
         3.0000,  -5.754597,    0.143,
         3.0500,  -5.750522,    0.147,
         3.1000,  -5.746368,    0.152,
         3.1500,  -5.742156,    0.156,
         3.2000,  -5.737995,    0.161,
         3.2500,  -5.733897,    0.165,
         3.3000,  -5.729689,    0.170,
         3.3500,  -5.725502,    0.175,
         3.4000,  -5.721370,    0.180,
         3.4500,  -5.717149,    0.185,
         3.5000,  -5.712991,    0.190,
         3.5500,  -5.708906,    0.195,
         3.6000,  -5.704790,    0.201,
         3.6500,  -5.700577,    0.206,
         3.7000,  -5.696324,    0.212,
         3.7500,  -5.692106,    0.217,
         3.8000,  -5.687877,    0.223,
         3.8500,  -5.683733,    0.228,
         3.9000,  -5.679679,    0.234,
         3.9500,  -5.675485,    0.241,
         4.0000,  -5.671333,    0.247,
         4.0500,  -5.667113,    0.253,
         4.1000,  -5.663058,    0.259,
         4.1500,  -5.658780,    0.266,
         4.2000,  -5.654712,    0.272,
         4.2500,  -5.650546,    0.279,
         4.3000,  -5.646374,    0.286,
         4.3500,  -5.642211,    0.293,
         4.4000,  -5.637882,    0.300,
         4.4500,  -5.633707,    0.308,
         4.5000,  -5.629521,    0.315,
         4.5500,  -5.625420,    0.322,
         4.6000,  -5.621330,    0.329,
         4.6500,  -5.617059,    0.337,
         4.7000,  -5.612929,    0.346,
         4.7500,  -5.608765,    0.353,
         4.8000,  -5.604663,    0.361,
         4.8500,  -5.600517,    0.369,
         4.9000,  -5.596314,    0.378,
         4.9500,  -5.592253,    0.386,
         5.0000,  -5.588016,    0.394,
         5.0500,  -5.583835,    0.404,
         5.1000,  -5.579553,    0.414,
         5.1500,  -5.575313,    0.422,
         5.2000,  -5.571251,    0.432,
         5.2500,  -5.567028,    0.442,
         5.3000,  -5.562864,    0.451,
         5.3500,  -5.558692,    0.460,
         5.4000,  -5.554602,    0.471,
         5.4500,  -5.550549,    0.480,
         5.5000,  -5.546274,    0.491,
         5.5500,  -5.542072,    0.501,
         5.6000,  -5.538053,    0.512,
         5.6500,  -5.533853,    0.523,
         5.7000,  -5.529581,    0.534,
         5.7500,  -5.525401,    0.545,
         5.8000,  -5.521155,    0.558,
         5.8500,  -5.517053,    0.568,
         5.9000,  -5.512793,    0.581,
         5.9500,  -5.508753,    0.591,
         6.0000,  -5.504642,    0.604,
         6.0500,  -5.500352,    0.617,
         6.1000,  -5.496283,    0.627,
         6.1500,  -5.492069,    0.640,
         6.2000,  -5.488014,    0.654,
         6.2500,  -5.483780,    0.668,
         6.3000,  -5.479661,    0.680,
         6.3500,  -5.475560,    0.692,
         6.4000,  -5.471242,    0.709,
         6.4500,  -5.466956,    0.722,
         6.5000,  -5.462813,    0.735,
         6.5500,  -5.458813,    0.749,
         6.6000,  -5.454484,    0.766,
         6.6500,  -5.450317,    0.780,
         6.7000,  -5.446310,    0.793,
         6.7500,  -5.442115,    0.810,
         6.8000,  -5.437864,    0.827,
         6.8500,  -5.433772,    0.841,
         6.9000,  -5.429638,    0.856,
         6.9500,  -5.425493,    0.873,
         7.0000,  -5.421363,    0.890,
         7.0500,  -5.417139,    0.906,
         7.1000,  -5.412815,    0.923,
         7.1500,  -5.408666,    0.941,
         7.2000,  -5.404540,    0.959,
         7.2500,  -5.400402,    0.976,
         7.3000,  -5.396231,    0.994,
         7.3500,  -5.392103,    1.013,
         7.4000,  -5.387910,    1.032,
         7.4500,  -5.383747,    1.049,
         7.5000,  -5.379584,    1.068,
         7.5500,  -5.375474,    1.089,
         7.6000,  -5.371318,    1.109,
         7.6500,  -5.367170,    1.127,
         7.7000,  -5.362956,    1.148,
         7.7500,  -5.358637,    1.171,
         7.8000,  -5.354513,    1.192,
         7.8500,  -5.350366,    1.211,
         7.9000,  -5.346205,    1.232,
         7.9500,  -5.342163,    1.255,
         8.0000,  -5.337967,    1.277,
         8.0500,  -5.333692,    1.300,
         8.1000,  -5.329592,    1.323,
         8.1500,  -5.325508,    1.346,
         8.2000,  -5.321316,    1.369,
         8.2500,  -5.317131,    1.392,
         8.3000,  -5.313063,    1.416,
         8.3500,  -5.308760,    1.443,
         8.4000,  -5.304526,    1.468,
         8.4500,  -5.300374,    1.493,
         8.5000,  -5.296235,    1.518,
         8.5500,  -5.292135,    1.545,
         8.6000,  -5.287956,    1.571,
         8.6500,  -5.283799,    1.596,
         8.7000,  -5.279647,    1.625,
         8.7500,  -5.275475,    1.653,
         8.8000,  -5.271352,    1.680,
         8.8500,  -5.267223,    1.707,
         8.9000,  -5.263099,    1.736,
         8.9500,  -5.258752,    1.768,
         9.0000,  -5.254564,    1.797,
         9.0500,  -5.250470,    1.826,
         9.1000,  -5.246239,    1.857,
         9.1500,  -5.242152,    1.888,
         9.2000,  -5.237974,    1.918,
         9.2500,  -5.233819,    1.951,
         9.3000,  -5.229699,    1.982,
         9.3500,  -5.225497,    2.015,
         9.4000,  -5.221428,    2.046,
         9.4500,  -5.217232,    2.081,
         9.5000,  -5.213146,    2.114,
         9.5500,  -5.208931,    2.149,
         9.6000,  -5.204685,    2.185,
         9.6500,  -5.200438,    2.221,
         9.7000,  -5.196352,    2.256,
         9.7500,  -5.192158,    2.292,
         9.8000,  -5.187987,    2.329,
         9.8500,  -5.183853,    2.367,
         9.9000,  -5.179828,    2.403,
         9.9500,  -5.175674,    2.440,
        10.0000,  -5.171473,    2.480,
        10.0500,  -5.167240,    2.520,
        10.1000,  -5.163173,    2.560,
        10.1500,  -5.158948,    2.600,
        10.2000,  -5.154824,    2.640,
        10.2500,  -5.150540,    2.684,
        10.3000,  -5.146437,    2.725,
        10.3500,  -5.142228,    2.768,
        10.4000,  -5.138089,    2.810,
        10.4500,  -5.134012,    2.854,
        10.5000,  -5.129764,    2.898,
        10.5500,  -5.125718,    2.941,
        10.6000,  -5.121536,    2.987,
        10.6500,  -5.117341,    3.034,
        10.7000,  -5.113245,    3.079,
        10.7500,  -5.109058,    3.125,
        10.8000,  -5.104935,    3.172,
        10.8500,  -5.100680,    3.222,
        10.9000,  -5.096488,    3.270,
        10.9500,  -5.092307,    3.318,
        11.0000,  -5.088178,    3.367,
        11.0500,  -5.083972,    3.417,
        11.1000,  -5.079859,    3.464,
        11.1500,  -5.075701,    3.513,
        11.2000,  -5.071548,    3.563,
        11.2500,  -5.067401,    3.613,
        11.3000,  -5.063242,    3.663,
        11.3500,  -5.059137,    3.711,
        11.4000,  -5.054928,    3.762,
        11.4500,  -5.050668,    3.814,
        11.5000,  -5.046478,    3.865,
        11.5500,  -5.042288,    3.916,
        11.6000,  -5.038160,    3.967,
        11.6500,  -5.033964,    4.018,
        11.7000,  -5.029897,    4.064,
        11.7500,  -5.025726,    4.117,
        11.8000,  -5.021558,    4.168,
        11.8500,  -5.017412,    4.219,
        11.9000,  -5.013166,    4.272,
        11.9500,  -5.009059,    4.322,
        12.0000,  -5.004979,    4.372,
        12.0500,  -5.000698,    4.427,
        12.1000,  -4.996499,    4.478,
        12.1500,  -4.992234,    4.531,
        12.2000,  -4.988213,    4.580,
        12.2500,  -4.983912,    4.636,
        12.3000,  -4.979778,    4.684,
