         0.0000,  -5.999803,    0.161,
         0.0500,  -5.999423,    0.161,
         0.1000,  -5.996507,    0.161,
         0.1500,  -5.992635,    0.161,
         0.2000,  -5.988445,    0.161,
         0.2500,  -5.984407,    0.161,
         0.3000,  -5.980241,    0.161,
         0.3500,  -5.976018,    0.162,
         0.4000,  -5.971830,    0.162,
         0.4500,  -5.967706,    0.162,
         0.5000,  -5.963545,    0.162,
         0.5500,  -5.959253,    0.162,
         0.6000,  -5.955216,    0.162,
         0.6500,  -5.951000,    0.163,
         0.7000,  -5.946847,    0.163,
         0.7500,  -5.942742,    0.163,
         0.8000,  -5.938305,    0.163,
         0.8500,  -5.934090,    0.163,
         0.9000,  -5.929908,    0.163,
         0.9500,  -5.925814,    0.163,
         1.0000,  -5.921628,    0.163,
         1.0500,  -5.917465,    0.163,
         1.1000,  -5.913332,    0.163,
         1.1500,  -5.909102,    0.163,
         1.2000,  -5.904912,    0.163,
         1.2500,  -5.900744,    0.164,
         1.3000,  -5.896659,    0.164,
         1.3500,  -5.892449,    0.164,
         1.4000,  -5.888286,    0.164,
         1.4500,  -5.884180,    0.164,
         1.5000,  -5.879836,    0.164,
         1.5500,  -5.875654,    0.164,
         1.6000,  -5.871515,    0.164,
         1.6500,  -5.867257,    0.164,
         1.7000,  -5.863109,    0.164,
         1.7500,  -5.858873,    0.164,
         1.8000,  -5.854831,    0.165,
         1.8500,  -5.850682,    0.164,
         1.9000,  -5.846475,    0.165,
         1.9500,  -5.842215,    0.165,
         2.0000,  -5.838128,    0.165,
         2.0500,  -5.833965,    0.165,
         2.1000,  -5.829878,    0.165,
         2.1500,  -5.825623,    0.165,
         2.2000,  -5.821576,    0.165,
         2.2500,  -5.817328,    0.165,
         2.3000,  -5.812982,    0.165,
         2.3500,  -5.808887,    0.165,
         2.4000,  -5.804588,    0.165,
         2.4500,  -5.800535,    0.165,
         2.5000,  -5.796403,    0.165,
         2.5500,  -5.792100,    0.165,
         2.6000,  -5.788040,    0.165,
         2.6500,  -5.783894,    0.165,
         2.7000,  -5.779647,    0.165,
         2.7500,  -5.775515,    0.165,
         2.8000,  -5.771385,    0.165,
         2.8500,  -5.767245,    0.165,
         2.9000,  -5.763056,    0.165,
         2.9500,  -5.758900,    0.166,
         3.0000,  -5.754636,    0.165,
         3.0500,  -5.750414,    0.166,
         3.1000,  -5.746229,    0.166,
         3.1500,  -5.742081,    0.166,
         3.2000,  -5.738001,    0.166,
         3.2500,  -5.733738,    0.166,
         3.3000,  -5.729620,    0.166,
         3.3500,  -5.725509,    0.166,
         3.4000,  -5.721224,    0.166,
         3.4500,  -5.717123,    0.166,
         3.5000,  -5.713027,    0.166,
         3.5500,  -5.708791,    0.166,
         3.6000,  -5.704615,    0.167,
         3.6500,  -5.700613,    0.167,
         3.7000,  -5.696163,    0.167,
         3.7500,  -5.691967,    0.166,
         3.8000,  -5.687882,    0.167,
         3.8500,  -5.683735,    0.167,
         3.9000,  -5.679548,    0.167,
         3.9500,  -5.675368,    0.167,
         4.0000,  -5.671190,    0.167,
         4.0500,  -5.667078,    0.167,
         4.1000,  -5.662935,    0.167,
         4.1500,  -5.658682,    0.167,
         4.2000,  -5.654617,    0.167,
         4.2500,  -5.650537,    0.167,
         4.3000,  -5.646242,    0.167,
         4.3500,  -5.642009,    0.167,
         4.4000,  -5.637873,    0.167,
         4.4500,  -5.633591,    0.167,
         4.5000,  -5.629483,    0.167,
         4.5500,  -5.625299,    0.167,
         4.6000,  -5.621112,    0.167,
         4.6500,  -5.616993,    0.167,
         4.7000,  -5.612818,    0.167,
         4.7500,  -5.608652,    0.167,
         4.8000,  -5.604548,    0.167,
         4.8500,  -5.600385,    0.167,
         4.9000,  -5.596229,    0.167,
         4.9500,  -5.592101,    0.168,
         5.0000,  -5.587877,    0.168,
         5.0500,  -5.583509,    0.168,
         5.1000,  -5.579392,    0.168,
         5.1500,  -5.575227,    0.168,
         5.2000,  -5.571105,    0.168,
         5.2500,  -5.566925,    0.168,
         5.3000,  -5.562714,    0.168,
         5.3500,  -5.558648,    0.168,
         5.4000,  -5.554537,    0.168,
         5.4500,  -5.550223,    0.168,
         5.5000,  -5.546147,    0.168,
         5.5500,  -5.541943,    0.168,
         5.6000,  -5.537848,    0.168,
         5.6500,  -5.533614,    0.168,
         5.7000,  -5.529431,    0.168,
         5.7500,  -5.525252,    0.168,
         5.8000,  -5.521038,    0.168,
         5.8500,  -5.516775,    0.169,
         5.9000,  -5.512768,    0.169,
         5.9500,  -5.508605,    0.169,
         6.0000,  -5.504287,    0.169,
         6.0500,  -5.500197,    0.169,
         6.1000,  -5.496026,    0.169,
         6.1500,  -5.491946,    0.169,
         6.2000,  -5.487765,    0.169,
         6.2500,  -5.483510,    0.169,
         6.3000,  -5.479435,    0.169,
         6.3500,  -5.475333,    0.169,
         6.4000,  -5.471096,    0.169,
         6.4500,  -5.466729,    0.169,
         6.5000,  -5.462660,    0.169,
         6.5500,  -5.458587,    0.169,
         6.6000,  -5.454278,    0.169,
         6.6500,  -5.450130,    0.169,
         6.7000,  -5.446082,    0.169,
         6.7500,  -5.441837,    0.169,
         6.8000,  -5.437616,    0.169,
         6.8500,  -5.433504,    0.169,
         6.9000,  -5.429348,    0.169,
         6.9500,  -5.425280,    0.169,
         7.0000,  -5.421004,    0.169,
         7.0500,  -5.416796,    0.169,
         7.1000,  -5.412581,    0.169,
         7.1500,  -5.408525,    0.169,
         7.2000,  -5.404224,    0.169,
         7.2500,  -5.400056,    0.169,
         7.3000,  -5.396021,    0.169,
