         0.0000,  -5.999798,    0.014,
         0.0500,  -5.999336,    0.014,
         0.1000,  -5.996570,    0.017,
         0.1500,  -5.992652,    0.020,
         0.2000,  -5.988597,    0.023,
         0.2500,  -5.984395,    0.026,
         0.3000,  -5.980252,    0.030,
         0.3500,  -5.976049,    0.033,
         0.4000,  -5.971895,    0.037,
         0.4500,  -5.967727,    0.040,
         0.5000,  -5.963524,    0.043,
         0.5500,  -5.959344,    0.046,
         0.6000,  -5.955195,    0.049,
         0.6500,  -5.951053,    0.053,
         0.7000,  -5.946850,    0.056,
         0.7500,  -5.942676,    0.060,
         0.8000,  -5.938500,    0.064,
         0.8500,  -5.934189,    0.067,
         0.9000,  -5.929999,    0.071,
         0.9500,  -5.925805,    0.075,
         1.0000,  -5.921667,    0.079,
         1.0500,  -5.917485,    0.082,
         1.1000,  -5.913343,    0.087,
         1.1500,  -5.909123,    0.091,
         1.2000,  -5.904994,    0.095,
         1.2500,  -5.900831,    0.099,
         1.3000,  -5.896660,    0.103,
         1.3500,  -5.892539,    0.108,
         1.4000,  -5.888278,    0.112,
         1.4500,  -5.884250,    0.117,
         1.5000,  -5.880000,    0.121,
         1.5500,  -5.875763,    0.127,
         1.6000,  -5.871536,    0.131,
         1.6500,  -5.867311,    0.136,
         1.7000,  -5.863206,    0.142,
         1.7500,  -5.858972,    0.146,
         1.8000,  -5.854895,    0.152,
         1.8500,  -5.850687,    0.157,
         1.9000,  -5.846525,    0.163,
         1.9500,  -5.842384,    0.169,
         2.0000,  -5.838177,    0.174,
         2.0500,  -5.834089,    0.180,
         2.1000,  -5.829863,    0.186,
         2.1500,  -5.825773,    0.192,
         2.2000,  -5.821565,    0.199,
         2.2500,  -5.817391,    0.205,
         2.3000,  -5.813127,    0.211,
         2.3500,  -5.808882,    0.218,
         2.4000,  -5.804787,    0.224,
         2.4500,  -5.800573,    0.231,
         2.5000,  -5.796468,    0.238,
         2.5500,  -5.792255,    0.246,
         2.6000,  -5.788130,    0.253,
         2.6500,  -5.783992,    0.259,
         2.7000,  -5.779801,    0.268,
         2.7500,  -5.775676,    0.275,
         2.8000,  -5.771489,    0.282,
         2.8500,  -5.767376,    0.290,
         2.9000,  -5.763153,    0.298,
         2.9500,  -5.759044,    0.306,
         3.0000,  -5.754766,    0.315,
         3.0500,  -5.750525,    0.323,
         3.1000,  -5.746372,    0.332,
         3.1500,  -5.742204,    0.340,
         3.2000,  -5.738068,    0.349,
         3.2500,  -5.733902,    0.358,
         3.3000,  -5.729734,    0.367,
         3.3500,  -5.725602,    0.376,
         3.4000,  -5.721448,    0.385,
         3.4500,  -5.717281,    0.395,
         3.5000,  -5.713127,    0.404,
         3.5500,  -5.709006,    0.414,
         3.6000,  -5.704794,    0.424,
         3.6500,  -5.700692,    0.434,
         3.7000,  -5.696373,    0.444,
         3.7500,  -5.692180,    0.455,
         3.8000,  -5.688005,    0.465,
         3.8500,  -5.683862,    0.476,
         3.9000,  -5.679711,    0.486,
         3.9500,  -5.675542,    0.497,
         4.0000,  -5.671420,    0.507,
         4.0500,  -5.667226,    0.519,
         4.1000,  -5.663114,    0.530,
         4.1500,  -5.658900,    0.542,
         4.2000,  -5.654768,    0.553,
         4.2500,  -5.650632,    0.564,
         4.3000,  -5.646481,    0.577,
         4.3500,  -5.642301,    0.588,
         4.4000,  -5.638000,    0.601,
         4.4500,  -5.633816,    0.613,
         4.5000,  -5.629653,    0.625,
         4.5500,  -5.625482,    0.638,
         4.6000,  -5.621353,    0.650,
         4.6500,  -5.617197,    0.663,
